id;cod_dep;departamento;cod_mun;municipio;mujeres_con_4ta_consulta_ prenatal;cobertura
37;2;LA PAZ;20203;HUARINA;52;0,265559943
38;2;LA PAZ;20204;SANTIAGO DE HUATA;58;0,292263789
39;2;LA PAZ;20301;CORO CORO;111;0,493485731
40;2;LA PAZ;20302;CAQUIAVIRI;60;0,24921116
41;2;LA PAZ;20303;CALACOTO;41;0,22866765
42;2;LA PAZ;20304;COMANCHE;32;0,478097362
43;2;LA PAZ;20305;CHARAÑA;20;0,372833211
44;2;LA PAZ;20306;WALDO BALLIVIAN;29;0,843164425
45;2;LA PAZ;20307;NAZACARA DE PACAJES;10;1,162985414
46;2;LA PAZ;20308;SANTIAGO DE CALLAPA;38;0,253356562
47;2;LA PAZ;20401;PUERTO ACOSTA;54;0,178217822
48;2;LA PAZ;20402;MOCOMOCO;146;0,548935952
49;2;LA PAZ;20403;PUERTO CARABUCO;106;0,318787186
50;2;LA PAZ;20404;HUMANATA;34;0,309090909
51;2;LA PAZ;20405;ESCOMA;92;0,71875
52;2;LA PAZ;20501;CHUMA;89;0,272709634
53;2;LA PAZ;20502;AYATA;52;0,216863132
54;2;LA PAZ;20503;AUCAPATA;25;0,34297157
55;2;LA PAZ;20601;SORATA;254;0,556997
56;2;LA PAZ;20602;GUANAY;213;0,922316562
57;2;LA PAZ;20603;TACACOMA;90;0,786579375
58;2;LA PAZ;20604;QUIABAYA;41;0,728481142
59;2;LA PAZ;20605;COMBAYA;34;0,664055794
60;2;LA PAZ;20606;TIPUANI;239;1,929014924
61;2;LA PAZ;20607;MAPIRI;244;1,264394616
62;2;LA PAZ;20608;TEOPONTE;83;0,582805914
63;2;LA PAZ;20701;APOLO;226;0,890622022
64;2;LA PAZ;20702;PELECHUCO;55;0,567424335
65;2;LA PAZ;20801;VIACHA;849;0,735813041
66;2;LA PAZ;20802;GUAQUI;78;0,382131732
67;2;LA PAZ;20803;TIAWANACU;198;0,640562294
68;2;LA PAZ;20804;DESAGUADERO;121;0,982035582
69;2;LA PAZ;20805;SAN ANDRES DE MACHACA;48;0,307735824
70;2;LA PAZ;20806;JESUS DE MACHACA;201;0,612755119
71;2;LA PAZ;20807;TARACO;24;0,148273392
72;2;LA PAZ;20901;LURIBAY;82;0,454610116
73;2;LA PAZ;20902;SAPAHAQUI;47;0,142142662
74;2;LA PAZ;20903;YACO;64;0,345642947
75;2;LA PAZ;20904;MALLA;16;0,144654016
76;2;LA PAZ;20905;CAIROMA;111;0,423092794
77;2;LA PAZ;21001;INQUISIVI;75;0,221905283
78;2;LA PAZ;21002;QUIME;95;0,686621332
79;2;LA PAZ;21003;CAJUATA;122;0,931082133
80;2;LA PAZ;21004;COLQUIRI;414;1,042822659
81;2;LA PAZ;21005;ICHOCA;33;0,237004186
82;2;LA PAZ;21006;LICOMA PAMPA;34;0,550577905
83;2;LA PAZ;21101;CHULUMANI (V. DE LA LIBERTAD);321;0,937825064
84;2;LA PAZ;21102;IRUPANA (VILLA DE LANZA);130;0,571501424
85;2;LA PAZ;21103;YANACACHI;50;0,587501243
86;2;LA PAZ;21104;PALOS BLANCOS;516;1,20183982
87;2;LA PAZ;21105;LA ASUNTA;625;1,15584022
88;2;LA PAZ;21201;PUCARANI;332;0,511174693
89;2;LA PAZ;21202;LAJA;186;0,501600666
90;2;LA PAZ;21203;BATALLAS;170;0,401066432
91;2;LA PAZ;21204;PUERTO PEREZ;50;0,301362534
92;2;LA PAZ;21301;SICA SICA (VILLA AROMA);187;0,266139452
93;2;LA PAZ;21302;UMALA;46;0,185930686
94;2;LA PAZ;21303;AYO AYO;58;0,379774636
95;2;LA PAZ;21304;CALAMARCA;115;0,388557689
96;2;LA PAZ;21305;PATACAMAYA;413;0,808793377
97;2;LA PAZ;21306;COLQUENCHA;121;0,550866045
98;2;LA PAZ;21307;COLLANA;32;0,37643298
99;2;LA PAZ;21401;COROICO;232;0,781293525
100;2;LA PAZ;21402;CORIPATA;125;0,433655578
101;2;LA PAZ;21501;IXIAMAS;101;0,650101532
102;2;LA PAZ;21502;SAN BUENA VENTURA;234;1,54404872
103;2;LA PAZ;21601;GRAL. J.J. PEREZ  (CHARAZANI);93;0,498057176
104;2;LA PAZ;21602;CURVA;28;0,499232763
105;2;LA PAZ;21701;COPACABANA;159;0,50582816
106;2;LA PAZ;21702;SAN PEDRO DE TIQUINA;39;0,325294698
107;2;LA PAZ;21703;TITO YUPANQUI (PARQUIPUJIO);9;0,148802011
108;2;LA PAZ;21801;SAN PEDRO DE CURAHUARA;44;0,221499239
109;2;LA PAZ;21802;PAPEL PAMPA;38;0,285119005
110;2;LA PAZ;21803;CHACARILLA;11;0,341142388
111;2;LA PAZ;21901;SANTIAGO DE MACHACA;33;0,374009927
112;2;LA PAZ;21902;CATACORA;10;0,183081783
113;2;LA PAZ;22001;CARANAVI;1118;1,02770792
114;2;LA PAZ;22002;ALTO BENI;174;0,850994004
115;3;COCHABAMBA;30101;COCHABAMBA;13068;0,687187601
116;3;COCHABAMBA;30201;AIQUILE;651;0,948992548
117;3;COCHABAMBA;30202;PASORAPA;33;0,382439623
118;3;COCHABAMBA;30203;OMEREQUE;70;0,482388081
119;3;COCHABAMBA;30301;AYOPAYA (V. DE INDEPENDENCIA);297;0,570759236
120;3;COCHABAMBA;30302;MOROCHATA;207;0,48364486
121;3;COCHABAMBA;30303;COCAPATA;266;0,549501451
122;3;COCHABAMBA;30401;TARATA;110;0,533062198
123;3;COCHABAMBA;30402;ANZALDO;111;0,578310316
124;3;COCHABAMBA;30403;ARBIETO;166;0,672423487
125;3;COCHABAMBA;30404;SACABAMBA;75;0,612309613
126;3;COCHABAMBA;30501;ARANI;212;0,958442236
127;3;COCHABAMBA;30502;VACAS;134;0,371797972
128;3;COCHABAMBA;30601;ARQUE;138;0,448655572
129;3;COCHABAMBA;30602;TACOPAYA;132;0,403085464
130;3;COCHABAMBA;30701;CAPINOTA;337;0,820109149
131;3;COCHABAMBA;30702;SANTIVAÑES;70;0,450991975
132;3;COCHABAMBA;30703;SICAYA;37;0,940140834
133;3;COCHABAMBA;30801;CLIZA;382;0,712915016
134;3;COCHABAMBA;30802;TOCO;37;0,241824396
135;3;COCHABAMBA;30803;TOLATA;82;0,469144916
136;3;COCHABAMBA;30901;QUILLACOLLO;1610;0,411918874
137;3;COCHABAMBA;30902;SIPE SIPE;941;0,785658542
138;3;COCHABAMBA;30903;TIQUIPAYA;943;0,365382517
139;3;COCHABAMBA;30904;VINTO;798;0,655042762
140;3;COCHABAMBA;30905;COLCAPIRHUA;926;0,460313849
141;3;COCHABAMBA;31001;SACABA;2453;0,496590896
142;3;COCHABAMBA;31002;COLOMI;266;0,557400225
143;3;COCHABAMBA;31003;VILLA TUNARI;1233;0,975056563
144;3;COCHABAMBA;31101;TAPACARI;339;0,453098779
145;3;COCHABAMBA;31201;TOTORA(CBBA);427;1,648172338
146;3;COCHABAMBA;31202;POJO (CBBA);159;0,33599264
147;3;COCHABAMBA;31203;POCONA;153;0,478593125
148;3;COCHABAMBA;31204;CHIMORE;252;0,496119202
149;3;COCHABAMBA;31205;PUERTO VILLARROEL;1366;1,116178824
150;3;COCHABAMBA;31206;ENTRE RIOS CBBA;390;0,427723002
151;3;COCHABAMBA;31301;MIZQUE;349;0,45973978
152;3;COCHABAMBA;31302;VILA VILA;51;0,477022938
153;3;COCHABAMBA;31303;ALALAY;25;0,185172354
154;3;COCHABAMBA;31401;PUNATA;522;0,845795326
155;3;COCHABAMBA;31402;VILLA RIVERO;100;0,702887958
156;3;COCHABAMBA;31403;SAN BENITO;218;0,679456822
157;3;COCHABAMBA;31404;TACACHI;18;0,225964086
158;3;COCHABAMBA;31405;CUCHUMUELA (V. G. VILLARROEL);13;0,297685753
159;3;COCHABAMBA;31501;BOLIVAR;82;0,351646979
160;3;COCHABAMBA;31601;TIRAQUE (CBBA);230;0,452212844
161;3;COCHABAMBA;31602;SHINAOTA;440;1,194444783
162;4;ORURO;40101;ORURO;5472;0,927256412
163;4;ORURO;40102;CARACOLLO;204;0,305166766
164;4;ORURO;40103;EL CHORO;50;0,173919325
165;4;ORURO;40104;SORACACHI;116;0,283367724
166;4;ORURO;40201;CHALLAPATA;572;1,029243756
167;4;ORURO;40202;SANTUARIO DE QUILLACAS;44;0,496604194
168;4;ORURO;40301;CORQUE;86;0,433473704
169;4;ORURO;40302;CHOQUE COTA;7;0,182459609
170;4;ORURO;40401;CURAHUARA DE CARANGAS;78;0,595022792
171;4;ORURO;40402;TURCO;34;0,444252388
172;4;ORURO;40501;HUACHACALLA;6;0,125823117
173;4;ORURO;40502;ESCARA;0;0
174;4;ORURO;40504;YUNGUYO DE LITORAL;0;0
175;4;ORURO;40505;ESMERALDA;2;0,044996346
176;4;ORURO;40601;POOPO;68;0,510334113
177;4;ORURO;40602;PAZÑA;68;0,871740536
178;4;ORURO;40603;ANTEQUERA;40;0,651225076
179;4;ORURO;40701;HUANUNI;528;1,250570078
180;4;ORURO;40702;MACHACAMARCA;64;0,83623979
181;4;ORURO;40801;SALINAS DE GARCI MENDOZA;111;0,455058584
182;4;ORURO;40802;PAMPA AULLAGAS;39;0,397475225
183;4;ORURO;40901;SABAYA;31;0,13814685
184;4;ORURO;40902;COIPASA;7;0,334937592
185;4;ORURO;40903;CHIPAYA;24;0,40429775
186;4;ORURO;41001;TOLEDO;73;0,310125922
187;4;ORURO;41101;EUCALIPTUS;73;0,58489944
188;4;ORURO;41201;ANDAMARCA;47;0,386609043
189;4;ORURO;41202;BELEN DE ANDAMARCA;16;0,411784745
190;4;ORURO;41301;TOTORA(ORR);48;0,47220104
191;4;ORURO;41401;SANTIAGO DE HUARI;102;0,465957234
192;4;ORURO;41501;LA RIVERA;4;0,316020851
193;4;ORURO;41502;TODOS SANTOS;6;0,657527254
194;4;ORURO;41601;HUAYLLAMARCA;32;0,290154375
195;5;POTOSI;50101;POTOSI;3527;0,640604788
196;5;POTOSI;50102;TINGUIPAYA;222;0,217036902
197;5;POTOSI;50103;YOCALLA;73;0,271383563
198;5;POTOSI;50104;BELEN DE URMIRI;14;0,221529821
199;5;POTOSI;50201;UNCIA;225;0,396825397
200;5;POTOSI;50202;CHAYANTA;196;0,418419018
201;5;POTOSI;50203;LLALLAGUA;759;0,724462947
202;5;POTOSI;50204;CHUQUIHUTA AYLLU JUCUMANI;92;0,471794872
203;5;POTOSI;50301;BETANZOS;482;0,442281404
204;5;POTOSI;50302;CHAQUI;83;0,3025312
205;5;POTOSI;50303;TACOBAMBA;71;0,204597931
206;5;POTOSI;50401;COLQUECHACA;445;0,430176188
207;5;POTOSI;50402;RAVELO;197;0,343574177
208;5;POTOSI;50403;POCOATA;297;0,492903524
209;5;POTOSI;50404;OCURI;357;0,598797468
210;5;POTOSI;50501;SAN PEDRO DE BUENA VISTA;266;0,295936315
211;5;POTOSI;50502;TORO TORO;103;0,335630404
212;5;POTOSI;50601;COTAGAITA;330;0,53820687
213;5;POTOSI;50602;VITICHI;134;0,527747141
214;5;POTOSI;50701;SACACA;312;0,503223522
215;5;POTOSI;50702;CARIPUYO;150;0,559712388
216;5;POTOSI;50801;TUPIZA;884;0,809026819
217;5;POTOSI;50802;ATOCHA;287;1,352802699
218;5;POTOSI;50901;"COLCHA ""K""";116;0,348937057
219;5;POTOSI;50902;SAN PEDRO DE QUEMES;4;0,141991933
220;5;POTOSI;51001;SAN PABLO DE LIPEZ;34;0,448629118
221;5;POTOSI;51002;MOJINETE;13;0,672858548
222;5;POTOSI;51003;SAN ANTONIO DE ESMORUCO;29;0,435681241
223;5;POTOSI;51101;PUNA;328;0,498480243
224;5;POTOSI;51102;"CAIZA ""D""";151;0,596457006
225;5;POTOSI;51103;CKOCHAS;211;0,438669439
226;5;POTOSI;51201;UYUNI;629;1,164592735
227;5;POTOSI;51202;TOMAVE;134;0,344116814
228;5;POTOSI;51203;PORCO;202;1,117623403
229;5;POTOSI;51301;ARAMPAMPA;46;0,348806271
230;5;POTOSI;51302;ACACIO;81;0,55826983
231;5;POTOSI;51401;LLICA;56;0,750020829
232;5;POTOSI;51402;TAHUA;15;0,187735044
233;5;POTOSI;51501;VILLAZON;800;0,612349526
234;5;POTOSI;51601;SAN AGUSTIN;13;0,205301329
235;6;TARIJA;60101;TARIJA;4274;0,737947868
236;6;TARIJA;60201;PADCAYA;272;0,575700479
237;6;TARIJA;60202;BERMEJO;707;0,766405972
238;6;TARIJA;60301;YACUIBA;1363;0,389802086
239;6;TARIJA;60302;CARAPARI;195;0,955205708
240;6;TARIJA;60303;VILLA MONTES;775;1,18021783
241;6;TARIJA;60401;URIONDO (A. CONCEPCION);214;0,76552283
242;6;TARIJA;60402;YUNCHARA;82;0,689328268
243;6;TARIJA;60501;SAN LORENZO(TJA);303;0,592027835
244;6;TARIJA;60502;EL PUENTE(TJA);188;0,851677457
245;6;TARIJA;60601;ENTRE RIOS  TRJ;336;0,89007881
246;7;SANTA CRUZ;70101;SANTA CRUZ DE LA SIERRA;18660;0,372248532
247;7;SANTA CRUZ;70102;COTOCA;882;0,54316927
248;7;SANTA CRUZ;70103;PORONGO;131;0,36822043
249;7;SANTA CRUZ;70104;LA GUARDIA;1049;0,550554104
250;7;SANTA CRUZ;70105;EL TORNO;658;0,407409021
251;7;SANTA CRUZ;70201;WARNES;1511;1,175732339
252;7;SANTA CRUZ;70202;OKINAWA;227;0,638061355
253;7;SANTA CRUZ;70301;SAN IGNACIO DE VELASCO;1199;1,057751771
254;7;SANTA CRUZ;70302;SAN MIGUEL DE VELASCO;221;0,874063419
255;7;SANTA CRUZ;70303;SAN RAFAEL;90;0,557246382
256;7;SANTA CRUZ;70401;BUENA VISTA;206;0,622973184
257;7;SANTA CRUZ;70402;SAN CARLOS;339;0,736541751
258;7;SANTA CRUZ;70403;YAPACANI;1060;1,067614632
259;7;SANTA CRUZ;70404;SAN JUAN DE YAPACANI;264;1,036620608
260;7;SANTA CRUZ;70501;SAN JOSE DE CHIQUITOS;254;0,733238328
261;7;SANTA CRUZ;70502;PAILON;296;0,255357169
262;7;SANTA CRUZ;70503;ROBORE;228;0,85195009
263;7;SANTA CRUZ;70601;PORTACHUELO;601;1,509556168
264;7;SANTA CRUZ;70602;SANTA ROSA DEL SARA;281;0,639445354
265;7;SANTA CRUZ;70603;COLPA BELGICA;105;0,689833791
266;7;SANTA CRUZ;70701;LAGUNILLAS;93;0,700859371
267;7;SANTA CRUZ;70702;CHARAGUA;452;0,706984272
268;7;SANTA CRUZ;70703;CABEZAS;318;0,582323915
269;7;SANTA CRUZ;70704;CUEVO;54;0,697629605
270;7;SANTA CRUZ;70705;GUTIERREZ;179;0,622369474
271;7;SANTA CRUZ;70706;CAMIRI;545;0,744808039
272;7;SANTA CRUZ;70707;BOYUIBE;43;0,479737207
273;7;SANTA CRUZ;70801;VALLEGRANDE;237;0,616428125
274;7;SANTA CRUZ;70802;TRIGAL;20;0,31142651
275;7;SANTA CRUZ;70803;MORO MORO;28;0,480551563
276;7;SANTA CRUZ;70804;POSTRER VALLE;24;0,369430334
277;7;SANTA CRUZ;70805;PUCARA;33;0,671791471
278;7;SANTA CRUZ;70901;SAMAIPATA;119;0,521287653
279;7;SANTA CRUZ;70902;PAMPA GRANDE;138;0,623691073
280;7;SANTA CRUZ;70903;MAIRANA;196;0,976374892
281;7;SANTA CRUZ;70904;QUIRUSILLAS;18;0,329360799
282;7;SANTA CRUZ;71001;MONTERO;2045;0,782385788
283;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;259;0,496720203
284;7;SANTA CRUZ;71003;MINEROS;447;0,786816971
285;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;255;0,783946375
286;7;SANTA CRUZ;71005;SAN PEDRO;261;0,622615559
287;7;SANTA CRUZ;71101;CONCEPCION;404;0,920235544
288;7;SANTA CRUZ;71102;SAN JAVIER(STC);298;0,865302259
289;7;SANTA CRUZ;71103;SAN RAMON SCZ;245;1,388935953
290;7;SANTA CRUZ;71104;SAN JULIAN;740;0,645410032
291;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;99;0,516418735
292;7;SANTA CRUZ;71106;CUATRO CAÑADAS;294;0,55484639
293;7;SANTA CRUZ;71201;SAN MATIAS;200;0,60269661
294;7;SANTA CRUZ;71301;COMARAPA;387;1,033143965
295;7;SANTA CRUZ;71302;SAIPINA;114;0,820336027
296;7;SANTA CRUZ;71401;PUERTO SUAREZ;299;0,745938521
297;7;SANTA CRUZ;71402;PUERTO QUIJARRO;200;0,402873446
298;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;37;0,28686018
299;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;597;1,227017726
300;7;SANTA CRUZ;71502;URUBICHA;120;0,816649545
301;7;SANTA CRUZ;71503;EL PUENTE(STC);146;0,612462875
302;8;BENI;80101;TRINIDAD;2179;0,657714256
303;8;BENI;80102;SAN JAVIER(BNI);36;0,396474701
304;8;BENI;80201;RIBERALTA;2595;0,853669659
305;8;BENI;80202;GUAYARAMERIN;985;0,690140175
306;8;BENI;80301;REYES;228;0,482544592
307;8;BENI;80302;SAN BORJA;1031;0,770412534
308;8;BENI;80303;SANTA ROSA;206;0,687814089
309;8;BENI;80304;RURRENABAQUE;430;0,795277605
310;8;BENI;80401;SANTA ANA;379;0,815648498
311;8;BENI;80402;EXALTACION;38;0,111066163
312;8;BENI;80501;SAN IGNACIO;539;0,869808887
313;8;BENI;80601;LORETO;41;0,481507129
314;8;BENI;80602;SAN ANDRES;156;0,524014808
315;8;BENI;80701;SAN JOAQUIN;167;0,886377556
316;8;BENI;80702;SAN RAMON BENI;173;0,936741175
317;8;BENI;80703;PUERTO SILES;13;0,513818243
318;8;BENI;80801;MAGDALENA;232;0,765435103
319;8;BENI;80802;BAURES;69;0,544884644
320;8;BENI;80803;HUARACAJE;58;0,63073563
321;9;PANDO;90101;COBIJA;1102;0,780347332
322;9;PANDO;90102;PORVENIR;106;0,775177072
323;9;PANDO;90103;BOLPEBRA;28;0,724993931
324;9;PANDO;90104;BELLA FLOR;22;0,362264223
325;9;PANDO;90201;PUERTO RICO;159;1,20485123
326;9;PANDO;90202;SAN PEDRO(PND);9;0,374707699
327;9;PANDO;90203;FILADELFIA;36;0,33349459
328;9;PANDO;90301;PUERTO GONZALO MORENO;87;0,57380981
329;9;PANDO;90302;SAN LORENZO(PND);79;0,731835349
330;9;PANDO;90303;SENA;77;1,256629236
331;9;PANDO;90401;NACEBE (SANTA ROSA DEL ABUNA);39;0,497003604
332;9;PANDO;90402;INGAVI (HUMAITA);18;0,928852889
333;9;PANDO;90501;NUEVO MANOA (NUEVA ESPERANZA);37;1,042776298
334;9;PANDO;90502;VILLA NUEVA (LOMA ALTA);36;1,003019849
335;9;PANDO;90503;EUREKA (SANTOS MERCADO);20;1,093674214
