id;cod_dep;departamento;cod_mun;municipio;mujeres_con_4ta_consulta_ prenatal;cobertura
66;2;LA PAZ;20802;GUAQUI;69;0,327937415
67;2;LA PAZ;20803;TIAWANACU;146;0,458215891
68;2;LA PAZ;20804;DESAGUADERO;78;0,614095278
69;2;LA PAZ;20805;SAN ANDRES DE MACHACA;42;0,261226573
70;2;LA PAZ;20806;JESUS DE MACHACA;206;0,609241334
71;2;LA PAZ;20807;TARACO;29;0,173808531
72;2;LA PAZ;20901;LURIBAY;42;0,22620978
73;2;LA PAZ;20902;SAPAHAQUI;57;0,167468691
74;2;LA PAZ;20903;YACO;87;0,456458411
75;2;LA PAZ;20904;MALLA;18;0,158097606
76;2;LA PAZ;20905;CAIROMA;126;0,466568539
77;2;LA PAZ;21001;INQUISIVI;98;0,282024207
78;2;LA PAZ;21002;QUIME;109;0,766257317
79;2;LA PAZ;21003;CAJUATA;132;0,979854565
80;2;LA PAZ;21004;COLQUIRI;319;0,781547987
81;2;LA PAZ;21005;ICHOCA;28;0,195589116
82;2;LA PAZ;21006;LICOMA PAMPA;49;0,771782123
83;2;LA PAZ;21101;CHULUMANI (V. DE LA LIBERTAD);232;0,659446619
84;2;LA PAZ;21102;IRUPANA (VILLA DE LANZA);136;0,581655964
85;2;LA PAZ;21103;YANACACHI;35;0,400042415
86;2;LA PAZ;21104;PALOS BLANCOS;551;1,248448018
87;2;LA PAZ;21105;LA ASUNTA;784;1,410519313
88;2;LA PAZ;21201;PUCARANI;332;0,496399859
89;2;LA PAZ;21202;LAJA;177;0,463544047
90;2;LA PAZ;21203;BATALLAS;145;0,332196078
91;2;LA PAZ;21204;PUERTO PEREZ;52;0,304359534
92;2;LA PAZ;21301;SICA SICA (VILLA AROMA);299;0,4135796
93;2;LA PAZ;21302;UMALA;68;0,267137935
94;2;LA PAZ;21303;AYO AYO;119;0,757287879
95;2;LA PAZ;21304;CALAMARCA;127;0,417041296
96;2;LA PAZ;21305;PATACAMAYA;377;0,717535444
97;2;LA PAZ;21306;COLQUENCHA;108;0,4778576
98;2;LA PAZ;21307;COLLANA;28;0,320117193
99;2;LA PAZ;21401;COROICO;253;0,826713101
100;2;LA PAZ;21402;CORIPATA;171;0,575697793
101;2;LA PAZ;21501;IXIAMAS;84;0,527060535
102;2;LA PAZ;21502;SAN BUENA VENTURA;187;1,202874897
103;2;LA PAZ;21601;GRAL. J.J. PEREZ  (CHARAZANI);140;0,728708536
104;2;LA PAZ;21602;CURVA;33;0,571860494
105;2;LA PAZ;21701;COPACABANA;152;0,468391284
106;2;LA PAZ;21702;SAN PEDRO DE TIQUINA;43;0,34747319
107;2;LA PAZ;21703;TITO YUPANQUI (PARQUIPUJIO);12;0,192200051
108;2;LA PAZ;21801;SAN PEDRO DE CURAHUARA;51;0,248932818
109;2;LA PAZ;21802;PAPEL PAMPA;59;0,4292303
110;2;LA PAZ;21803;CHACARILLA;6;0,180424019
111;2;LA PAZ;21901;SANTIAGO DE MACHACA;29;0,317988756
112;2;LA PAZ;21902;CATACORA;5;0,088566124
113;2;LA PAZ;22001;CARANAVI;882;0,789618811
114;2;LA PAZ;22002;ALTO BENI;135;0,643031165
115;3;COCHABAMBA;30101;COCHABAMBA;12920;0,652158042
116;3;COCHABAMBA;30201;AIQUILE;333;0,46759356
117;3;COCHABAMBA;30202;PASORAPA;34;0,379547767
118;3;COCHABAMBA;30203;OMEREQUE;80;0,5310449
119;3;COCHABAMBA;30301;AYOPAYA (V. DE INDEPENDENCIA);274;0,507242329
120;3;COCHABAMBA;30302;MOROCHATA;160;0,360117843
121;3;COCHABAMBA;30303;COCAPATA;326;0,648743819
122;3;COCHABAMBA;30401;TARATA;105;0,488616773
123;3;COCHABAMBA;30402;ANZALDO;61;0,305218584
124;3;COCHABAMBA;30403;ARBIETO;161;0,626332267
125;3;COCHABAMBA;30404;SACABAMBA;83;0,650769091
126;3;COCHABAMBA;30501;ARANI;197;0,855930193
127;3;COCHABAMBA;30502;VACAS;143;0,381349323
128;3;COCHABAMBA;30601;ARQUE;147;0,460266853
129;3;COCHABAMBA;30602;TACOPAYA;115;0,338205516
130;3;COCHABAMBA;30701;CAPINOTA;261;0,61086313
131;3;COCHABAMBA;30702;SANTIVAÑES;57;0,353176471
132;3;COCHABAMBA;30703;SICAYA;28;0,684210529
133;3;COCHABAMBA;30801;CLIZA;290;0,519221415
134;3;COCHABAMBA;30802;TOCO;63;0,395012078
135;3;COCHABAMBA;30803;TOLATA;105;0,576306335
136;3;COCHABAMBA;30901;QUILLACOLLO;1237;0,30425254
137;3;COCHABAMBA;30902;SIPE SIPE;892;0,715965127
138;3;COCHABAMBA;30903;TIQUIPAYA;1048;0,390365343
139;3;COCHABAMBA;30904;VINTO;783;0,617894119
140;3;COCHABAMBA;30905;COLCAPIRHUA;876;0,418627694
141;3;COCHABAMBA;31001;SACABA;2144;0,41760128
142;3;COCHABAMBA;31002;COLOMI;248;0,49999659
143;3;COCHABAMBA;31003;VILLA TUNARI;1259;0,957801674
144;3;COCHABAMBA;31101;TAPACARI;258;0,331948901
145;3;COCHABAMBA;31201;TOTORA(CBBA);437;1,625029836
146;3;COCHABAMBA;31202;POJO (CBBA);131;0,266704468
147;3;COCHABAMBA;31203;POCONA;159;0,47926059
148;3;COCHABAMBA;31204;CHIMORE;356;0,675123219
149;3;COCHABAMBA;31205;PUERTO VILLARROEL;832;0,654947029
150;3;COCHABAMBA;31206;ENTRE RIOS CBBA;476;0,502957519
151;3;COCHABAMBA;31301;MIZQUE;414;0,52538192
152;3;COCHABAMBA;31302;VILA VILA;42;0,378455524
153;3;COCHABAMBA;31303;ALALAY;22;0,156980224
154;3;COCHABAMBA;31401;PUNATA;306;0,475774259
155;3;COCHABAMBA;31402;VILLA RIVERO;97;0,654254829
156;3;COCHABAMBA;31403;SAN BENITO;160;0,478486925
157;3;COCHABAMBA;31404;TACACHI;6;0,07227728
158;3;COCHABAMBA;31405;CUCHUMUELA (V. G. VILLARROEL);14;0,307626894
159;3;COCHABAMBA;31501;BOLIVAR;87;0,358834208
160;3;COCHABAMBA;31601;TIRAQUE (CBBA);305;0,577604845
161;3;COCHABAMBA;31602;SHINAOTA;570;1,49040462
162;4;ORURO;40101;ORURO;5058;0,844012691
163;4;ORURO;40102;CARACOLLO;174;0,256312908
164;4;ORURO;40103;EL CHORO;53;0,181570241
165;4;ORURO;40104;SORACACHI;140;0,336772656
166;4;ORURO;40201;CHALLAPATA;525;0,930620363
167;4;ORURO;40202;SANTUARIO DE QUILLACAS;41;0,455820217
168;4;ORURO;40301;CORQUE;72;0,356273514
169;4;ORURO;40302;CHOQUE COTA;11;0,281494815
170;4;ORURO;40401;CURAHUARA DE CARANGAS;71;0,532393883
171;4;ORURO;40402;TURCO;33;0,423865529
172;4;ORURO;40501;HUACHACALLA;9;0,185328149
173;4;ORURO;40502;ESCARA;1;0,030424377
174;4;ORURO;40503;CRUZ DE MACHACAMARCA;2;0,029651717
175;4;ORURO;40504;YUNGUYO DE LITORAL;1;0,119106258
176;4;ORURO;40505;ESMERALDA;2;0,044190656
177;4;ORURO;40601;POOPO;72;0,531207163
178;4;ORURO;40602;PAZÑA;64;0,806579663
179;4;ORURO;40603;ANTEQUERA;69;1,104249839
180;4;ORURO;40701;HUANUNI;535;1,248895579
181;4;ORURO;40702;MACHACAMARCA;71;0,914362971
182;4;ORURO;40801;SALINAS DE GARCI MENDOZA;110;0,442977334
183;4;ORURO;40802;PAMPA AULLAGAS;40;0,400401143
184;4;ORURO;40901;SABAYA;33;0,144843767
185;4;ORURO;40902;COIPASA;11;0,51849189
186;4;ORURO;40903;CHIPAYA;15;0,248828634
187;4;ORURO;41001;TOLEDO;59;0,245655655
188;4;ORURO;41101;EUCALIPTUS;74;0,584392022
189;4;ORURO;41201;ANDAMARCA;25;0,201447437
190;4;ORURO;41202;BELEN DE ANDAMARCA;13;0,327726065
191;4;ORURO;41301;TOTORA(ORR);42;0,406336577
192;4;ORURO;41401;SANTIAGO DE HUARI;113;0,506246172
193;4;ORURO;41501;LA RIVERA;0;0
194;4;ORURO;41502;TODOS SANTOS;0;0
195;4;ORURO;41503;CARANGAS;1;0,066043317
196;4;ORURO;41601;HUAYLLAMARCA;23;0,204421377
197;5;POTOSI;50101;POTOSI;3566;0,637083483
198;5;POTOSI;50102;TINGUIPAYA;201;0,193278352
199;5;POTOSI;50103;YOCALLA;96;0,351006875
200;5;POTOSI;50104;BELEN DE URMIRI;24;0,37333542
201;5;POTOSI;50201;UNCIA;198;0,344235816
202;5;POTOSI;50202;CHAYANTA;166;0,349331184
203;5;POTOSI;50203;LLALLAGUA;822;0,77342845
204;5;POTOSI;50204;CHUQUIHUTA AYLLU JUCUMANI;91;0,460024227
205;5;POTOSI;50301;BETANZOS;396;0,359173112
206;5;POTOSI;50302;CHAQUI;92;0,331467504
207;5;POTOSI;50303;TACOBAMBA;66;0,187982945
208;5;POTOSI;50401;COLQUECHACA;396;0,378372901
209;5;POTOSI;50402;RAVELO;179;0,3085545
210;5;POTOSI;50403;POCOATA;269;0,441256493
211;5;POTOSI;50404;OCURI;187;0,310016222
212;5;POTOSI;50501;SAN PEDRO DE BUENA VISTA;257;0,282283302
213;5;POTOSI;50502;TORO TORO;132;0,424637854
214;5;POTOSI;50601;COTAGAITA;329;0,529938604
215;5;POTOSI;50602;VITICHI;103;0,400660244
216;5;POTOSI;50701;SACACA;276;0,438952988
217;5;POTOSI;50702;CARIPUYO;157;0,577665141
218;5;POTOSI;50801;TUPIZA;699;0,631447093
219;5;POTOSI;50802;ATOCHA;149;0,693202166
220;5;POTOSI;50901;"COLCHA ""K""";146;0,432496885
221;5;POTOSI;50902;SAN PEDRO DE QUEMES;6;0,209696029
222;5;POTOSI;51001;SAN PABLO DE LIPEZ;30;0,390447435
223;5;POTOSI;51002;MOJINETE;19;0,970032469
224;5;POTOSI;51003;SAN ANTONIO DE ESMORUCO;25;0,370447414
225;5;POTOSI;51101;PUNA;271;0,407009707
226;5;POTOSI;51102;"CAIZA ""D""";119;0,464526535
227;5;POTOSI;51103;CKOCHAS;183;0,375982285
228;5;POTOSI;51201;UYUNI;465;0,849671995
229;5;POTOSI;51202;TOMAVE;145;0,367462842
230;5;POTOSI;51203;PORCO;225;1,22852079
231;5;POTOSI;51301;ARAMPAMPA;76;2,169567593
232;5;POTOSI;51302;ACACIO;50;1,181238067
233;5;POTOSI;51401;LLICA;59;0,203946097
234;5;POTOSI;51402;TAHUA;9;0,03192742
235;5;POTOSI;51501;VILLAZON;652;0,492739997
236;5;POTOSI;51601;SAN AGUSTIN;20;0,310759484
237;6;TARIJA;60101;TARIJA;3613;0,594943723
238;6;TARIJA;60201;PADCAYA;259;0,523665735
239;6;TARIJA;60202;BERMEJO;674;0,697988202
240;6;TARIJA;60301;YACUIBA;1974;0,539735717
241;6;TARIJA;60302;CARAPARI;242;1,13301966
242;6;TARIJA;60303;VILLA MONTES;745;1,084584961
243;6;TARIJA;60401;URIONDO (A. CONCEPCION);199;0,679736067
244;6;TARIJA;60402;YUNCHARA;90;0,722452037
245;6;TARIJA;60501;SAN LORENZO(TJA);241;0,449945297
246;6;TARIJA;60502;EL PUENTE(TJA);151;0,653647328
247;6;TARIJA;60601;ENTRE RIOS  TRJ;307;0,775942426
248;7;SANTA CRUZ;70101;SANTA CRUZ DE LA SIERRA;17922;0,338584396
249;7;SANTA CRUZ;70102;COTOCA;964;0,562237304
250;7;SANTA CRUZ;70103;PORONGO;113;0,300826843
251;7;SANTA CRUZ;70104;LA GUARDIA;1017;0,505485173
252;7;SANTA CRUZ;70105;EL TORNO;625;0,36648785
253;7;SANTA CRUZ;70201;WARNES;1954;1,442681625
254;7;SANTA CRUZ;70202;OKINAWA;219;0,584089199
255;7;SANTA CRUZ;70301;SAN IGNACIO DE VELASCO;820;0,687451133
256;7;SANTA CRUZ;70302;SAN MIGUEL DE VELASCO;204;0,766739612
257;7;SANTA CRUZ;70303;SAN RAFAEL;115;0,676655238
258;7;SANTA CRUZ;70401;BUENA VISTA;195;0,559406988
259;7;SANTA CRUZ;70402;SAN CARLOS;454;0,9357098
260;7;SANTA CRUZ;70403;YAPACANI;362;0,345868662
261;7;SANTA CRUZ;70404;SAN JUAN DE YAPACANI;147;0,547546372
262;7;SANTA CRUZ;70501;SAN JOSE DE CHIQUITOS;261;0,71575106
263;7;SANTA CRUZ;70502;PAILON;243;0,199146984
264;7;SANTA CRUZ;70503;ROBORE;178;0,631848018
265;7;SANTA CRUZ;70601;PORTACHUELO;437;1,039261056
266;7;SANTA CRUZ;70602;SANTA ROSA DEL SARA;289;0,622592734
267;7;SANTA CRUZ;70603;COLPA BELGICA;97;0,603386102
268;7;SANTA CRUZ;70701;LAGUNILLAS;69;0,493282092
269;7;SANTA CRUZ;70702;CHARAGUA;387;0,574197909
270;7;SANTA CRUZ;70703;CABEZAS;352;0,611488438
271;7;SANTA CRUZ;70704;CUEVO;62;0,759844238
272;7;SANTA CRUZ;70705;GUTIERREZ;227;0,748686357
273;7;SANTA CRUZ;70706;CAMIRI;547;0,70907664
274;7;SANTA CRUZ;70707;BOYUIBE;39;0,41277307
275;7;SANTA CRUZ;70801;VALLEGRANDE;206;0,504997208
276;7;SANTA CRUZ;70802;TRIGAL;18;0,264149257
277;7;SANTA CRUZ;70803;MORO MORO;39;0,63087234
278;7;SANTA CRUZ;70804;POSTRER VALLE;17;0,246655609
279;7;SANTA CRUZ;70805;PUCARA;23;0,441345123
280;7;SANTA CRUZ;70901;SAMAIPATA;109;0,451305763
281;7;SANTA CRUZ;70902;PAMPA GRANDE;127;0,542514443
282;7;SANTA CRUZ;70903;MAIRANA;174;0,819262408
283;7;SANTA CRUZ;70904;QUIRUSILLAS;14;0,242124931
284;7;SANTA CRUZ;71001;MONTERO;2048;0,743051456
285;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;257;0,467420871
286;7;SANTA CRUZ;71003;MINEROS;330;0,550866378
287;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;198;0,577268017
288;7;SANTA CRUZ;71005;SAN PEDRO;251;0,567831284
289;7;SANTA CRUZ;71101;CONCEPCION;403;0,872439743
290;7;SANTA CRUZ;71102;SAN JAVIER(STC);306;0,844480384
291;7;SANTA CRUZ;71103;SAN RAMON SCZ;227;1,223108272
292;7;SANTA CRUZ;71104;SAN JULIAN;835;0,692149123
293;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;97;0,48089918
294;7;SANTA CRUZ;71106;CUATRO CAÑADAS;316;0,566789403
295;7;SANTA CRUZ;71201;SAN MATIAS;159;0,454949417
296;7;SANTA CRUZ;71301;COMARAPA;371;0,937975762
297;7;SANTA CRUZ;71302;SAIPINA;110;0,749644922
298;7;SANTA CRUZ;71401;PUERTO SUAREZ;346;0,81795249
299;7;SANTA CRUZ;71402;PUERTO QUIJARRO;387;0,738707503
300;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;28;0,205705879
301;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;432;0,843482456
302;7;SANTA CRUZ;71502;URUBICHA;128;0,827547589
303;7;SANTA CRUZ;71503;EL PUENTE(STC);231;0,920501037
304;8;BENI;80101;TRINIDAD;2443;0,710915612
305;8;BENI;80102;SAN JAVIER(BNI);24;0,254837145
306;8;BENI;80201;RIBERALTA;2702;0,859838311
307;8;BENI;80202;GUAYARAMERIN;1011;0,685221124
308;8;BENI;80301;REYES;355;0,726496947
309;8;BENI;80302;SAN BORJA;916;0,661865621
310;8;BENI;80303;SANTA ROSA;141;0,455234005
311;8;BENI;80304;RURRENABAQUE;318;0,568700338
312;8;BENI;80401;SANTA ANA;442;0,921207086
313;8;BENI;80402;EXALTACION;28;0,079252035
314;8;BENI;80501;SAN IGNACIO;408;0,63746497
315;8;BENI;80601;LORETO;36;0,409137159
316;8;BENI;80602;SAN ANDRES;102;0,331591925
317;8;BENI;80701;SAN JOAQUIN;93;0,476470683
318;8;BENI;80702;SAN RAMON BENI;118;0,616726314
319;8;BENI;80703;PUERTO SILES;13;0,46185092
320;8;BENI;80801;MAGDALENA;193;0,615542542
321;8;BENI;80802;BAURES;96;0,732804158
322;8;BENI;80803;HUARACAJE;67;0,704312358
323;9;PANDO;90101;COBIJA;983;0,649762569
324;9;PANDO;90102;PORVENIR;75;0,512080891
325;9;PANDO;90103;BOLPEBRA;17;0,390145404
326;9;PANDO;90104;BELLA FLOR;16;0,246183278
327;9;PANDO;90201;PUERTO RICO;137;0,973434581
328;9;PANDO;90202;SAN PEDRO(PND);13;0,510041519
329;9;PANDO;90203;FILADELFIA;64;0,556141434
330;9;PANDO;90301;PUERTO GONZALO MORENO;84;0,51975076
331;9;PANDO;90302;SAN LORENZO(PND);68;0,590859909
332;9;PANDO;90303;SENA;57;0,872361027
333;9;PANDO;90401;NACEBE (SANTA ROSA DEL ABUNA);30;0,357736944
334;9;PANDO;90402;INGAVI (HUMAITA);24;1,143529564
335;9;PANDO;90501;NUEVO MANOA (NUEVA ESPERANZA);48;1,266359246
336;9;PANDO;90502;VILLA NUEVA (LOMA ALTA);41;1,069836779
337;9;PANDO;90503;EUREKA (SANTOS MERCADO);28;1,434146237
