id;cod_dep;departamento;cod_mun;municipio;vaginales;cesareas;partos_atendidos_personal_salud;tot_gral;cobertura
55;2;LA PAZ ;20502;AYATA;17;;71;88;0,355471186
56;2;LA PAZ ;20503;AUCAPATA;1;;60;61;0,810584353
57;2;LA PAZ ;20601;SORATA;101;;106;207;0,439868747
58;2;LA PAZ ;20602;GUANAY;149;1;38;188;0,788794893
59;2;LA PAZ ;20603;TACACOMA;63;;11;74;0,626692703
60;2;LA PAZ ;20604;QUIABAYA;19;;17;36;0,619791677
61;2;LA PAZ ;20605;COMBAYA;18;;20;38;0,71916222
62;2;LA PAZ ;20606;TIPUANI;126;;6;132;1,032327234
63;2;LA PAZ ;20607;MAPIRI;255;;21;276;1,385822862
64;2;LA PAZ ;20608;TEOPONTE;134;;40;174;1,183861621
65;2;LA PAZ ;20701;APOLO;164;;67;231;0,883256391
66;2;LA PAZ ;20702;PELECHUCO;13;;61;74;0,740742793
67;2;LA PAZ ;20801;VIACHA;555;20;78;653;0,546989674
68;2;LA PAZ ;20802;GUAQUI;38;;39;77;0,364592314
69;2;LA PAZ ;20803;TIAWANACU;119;;80;199;0,622221872
70;2;LA PAZ ;20804;DESAGUADERO;61;;31;92;0,721612235
71;2;LA PAZ ;20805;SAN ANDRES DE MACHACA;31;;30;61;0,377983466
72;2;LA PAZ ;20806;JESUS DE MACHACA;98;;97;195;0,574555064
73;2;LA PAZ ;20807;TARACO;31;;28;59;0,352289752
74;2;LA PAZ ;20901;LURIBAY;24;;53;77;0,41316899
75;2;LA PAZ ;20902;SAPAHAQUI;37;;54;91;0,266363719
76;2;LA PAZ ;20903;YACO;24;;61;85;0,444299468
77;2;LA PAZ ;20904;MALLA;1;;37;38;0,332515037
78;2;LA PAZ ;20905;CAIROMA;90;;59;149;0,54967512
79;2;LA PAZ ;21001;INQUISIVI;39;;86;125;0,358381208
80;2;LA PAZ ;21002;QUIME;80;1;32;113;0,791409914
81;2;LA PAZ ;21003;CAJUATA;112;;22;134;0,990985713
82;2;LA PAZ ;21004;COLQUIRI;113;;221;334;0,815241611
83;2;LA PAZ ;21005;ICHOCA;13;;50;63;0,438431862
84;2;LA PAZ ;21006;LICOMA PAMPA;11;;9;20;0,313836561
85;2;LA PAZ ;21101;CHULUMANI (V. DE LA LIBERTAD);267;96;18;381;1,078925711
86;2;LA PAZ ;21102;IRUPANA (VILLA DE LANZA);129;;56;185;0,788268027
87;2;LA PAZ ;21103;YANACACHI;45;;9;54;0,614903071
88;2;LA PAZ ;21104;PALOS BLANCOS;387;;90;477;1,076743231
89;2;LA PAZ ;21105;LA ASUNTA;451;;158;609;1,091579002
90;2;LA PAZ ;21201;PUCARANI;133;;210;343;0,510931398
91;2;LA PAZ ;21202;LAJA;58;;109;167;0,435721629
92;2;LA PAZ ;21203;BATALLAS;82;;107;189;0,43138318
93;2;LA PAZ ;21204;PUERTO PEREZ;8;;77;85;0,495652611
94;2;LA PAZ ;21301;SICA SICA (VILLA AROMA);153;;162;315;0,434083602
95;2;LA PAZ ;21302;UMALA;31;;86;117;0,457917687
96;2;LA PAZ ;21303;AYO AYO;47;;58;105;0,665699528
97;2;LA PAZ ;21304;CALAMARCA;89;;97;186;0,608503654
98;2;LA PAZ ;21305;PATACAMAYA;236;36;44;316;0,599189228
99;2;LA PAZ ;21306;COLQUENCHA;101;;36;137;0,60390721
100;2;LA PAZ ;21307;COLLANA;14;;17;31;0,353091748
101;2;LA PAZ ;21401;COROICO;250;73;36;359;1,168701639
102;2;LA PAZ ;21402;CORIPATA;121;;35;156;0,523236412
103;2;LA PAZ ;21501;IXIAMAS;111;;42;153;0,956417578
104;2;LA PAZ ;21502;SAN BUENA VENTURA;158;59;28;245;1,570073
105;2;LA PAZ ;21601;GRAL. J.J. PEREZ  (CHARAZANI);25;;107;132;0,6845019
106;2;LA PAZ ;21602;CURVA;4;;25;29;0,500667106
107;2;LA PAZ ;21701;COPACABANA;87;;45;132;0,405241631
108;2;LA PAZ ;21702;SAN PEDRO DE TIQUINA;26;;21;47;0,378377767
109;2;LA PAZ ;21703;TITO YUPANQUI (PARQUIPUJIO);3;;6;9;0,143611648
110;2;LA PAZ ;21801;SAN PEDRO DE CURAHUARA;11;;68;79;0,384161621
111;2;LA PAZ ;21802;PAPEL PAMPA;40;;31;71;0,514602172
112;2;LA PAZ ;21803;CHACARILLA;1;;10;11;0,329541939
113;2;LA PAZ ;21901;SANTIAGO DE MACHACA;35;;10;45;0,4915879
114;2;LA PAZ ;21902;CATACORA;;;3;3;0,052941201
115;2;LA PAZ ;22001;CARANAVI;723;200;72;995;0,887456117
116;2;LA PAZ ;22002;ALTO BENI;114;;22;136;0,645374895
117;3;COCHABAMBA;30101;COCHABAMBA;9581;9871;9;19461;0,978420333
118;3;COCHABAMBA;30201;AIQUILE;306;78;35;419;0,586014399
119;3;COCHABAMBA;30202;PASORAPA;18;;11;29;0,322444889
120;3;COCHABAMBA;30203;OMEREQUE;56;;12;68;0,449593625
121;3;COCHABAMBA;30301;AYOPAYA (V. DE INDEPENDENCIA);203;;151;354;0,652736898
122;3;COCHABAMBA;30302;MOROCHATA;71;;86;157;0,351722072
123;3;COCHABAMBA;30303;COCAPATA;123;;150;273;0,54111336
124;3;COCHABAMBA;30401;TARATA;79;;3;82;0,380069396
125;3;COCHABAMBA;30402;ANZALDO;23;;60;83;0,41364636
126;3;COCHABAMBA;30403;ARBIETO;130;;28;158;0,61221783
127;3;COCHABAMBA;30404;SACABAMBA;39;;12;51;0,398280439
128;3;COCHABAMBA;30501;ARANI;101;;20;121;0,523633553
129;3;COCHABAMBA;30502;VACAS;103;;43;146;0,387801759
130;3;COCHABAMBA;30601;ARQUE;35;;191;226;0,704807926
131;3;COCHABAMBA;30602;TACOPAYA;54;;93;147;0,430596165
132;3;COCHABAMBA;30701;CAPINOTA;209;;32;241;0,561811241
133;3;COCHABAMBA;30702;SANTIVAÑES;53;;6;59;0,364115272
134;3;COCHABAMBA;30703;SICAYA;18;;21;39;0,949218743
135;3;COCHABAMBA;30801;CLIZA;208;102;6;316;0,563523015
136;3;COCHABAMBA;30802;TOCO;46;;10;56;0,349725926
137;3;COCHABAMBA;30803;TOLATA;56;;4;60;0,328008668
138;3;COCHABAMBA;30901;QUILLACOLLO;1428;560;73;2061;0,504908266
139;3;COCHABAMBA;30902;SIPE SIPE;439;;29;468;0,374147497
140;3;COCHABAMBA;30903;TIQUIPAYA;775;253;72;1100;0,408105674
141;3;COCHABAMBA;30904;VINTO;801;116;19;936;0,735695542
142;3;COCHABAMBA;30905;COLCAPIRHUA;415;120;;535;0,254652302
143;3;COCHABAMBA;31001;SACABA;1748;515;99;2362;0,458233578
144;3;COCHABAMBA;31002;COLOMI;261;;31;292;0,586365202
145;3;COCHABAMBA;31003;VILLA TUNARI;1199;522;83;1804;1,366961777
146;3;COCHABAMBA;31101;TAPACARI;72;;261;333;0,426742345
147;3;COCHABAMBA;31201;TOTORA(CBBA);241;40;7;288;1,066700174
148;3;COCHABAMBA;31202;POJO (CBBA);153;;15;168;0,340673422
149;3;COCHABAMBA;31203;POCONA;147;;24;171;0,513382051
150;3;COCHABAMBA;31204;CHIMORE;155;;24;179;0,338108473
151;3;COCHABAMBA;31205;PUERTO VILLARROEL;1038;314;63;1415;1,109453913
152;3;COCHABAMBA;31206;ENTRE RIOS CBBA;284;;16;300;0,315729807
153;3;COCHABAMBA;31301;MIZQUE;380;10;79;469;0,592812839
154;3;COCHABAMBA;31302;VILA VILA;35;;32;67;0,601326491
155;3;COCHABAMBA;31303;ALALAY;12;;45;57;0,405104526
156;3;COCHABAMBA;31401;PUNATA;509;356;6;871;1,348862393
157;3;COCHABAMBA;31402;VILLA RIVERO;64;;11;75;0,503856008
158;3;COCHABAMBA;31403;SAN BENITO;49;;10;59;0,17574059
159;3;COCHABAMBA;31404;TACACHI;4;;6;10;0,119983223
160;3;COCHABAMBA;31405;CUCHUMUELA (V. G. VILLARROEL);8;;6;14;0,306403892
161;3;COCHABAMBA;31501;BOLIVAR;13;;116;129;0,529949238
162;3;COCHABAMBA;31601;TIRAQUE (CBBA);204;;49;253;0,477223131
163;3;COCHABAMBA;31602;SHINAOTA;464;95;15;574;1,494896761
164;4;ORURO ;40101;ORURO;4305;3411;52;7768;1,301473081
165;4;ORURO ;40102;CARACOLLO;170;7;68;245;0,362362405
166;4;ORURO ;40103;EL CHORO;60;;22;82;0,282058034
167;4;ORURO ;40104;SORACACHI;57;;61;118;0,285001151
168;4;ORURO ;40201;CHALLAPATA;410;99;130;639;1,137286612
169;4;ORURO ;40202;SANTUARIO DE QUILLACAS;17;;32;49;0,546967633
170;4;ORURO ;40301;CORQUE;17;;41;58;0,28816077
171;4;ORURO ;40302;CHOQUE COTA;2;;10;12;0,308329289
172;4;ORURO ;40401;CURAHUARA DE CARANGAS;37;;25;62;0,466790725
173;4;ORURO ;40402;TURCO;11;;17;28;0,361100434
174;4;ORURO ;40501;HUACHACALLA;8;;1;9;0,186078934
175;4;ORURO ;40502;ESCARA;;;4;4;0,122190517
176;4;ORURO ;40503;CRUZ DE MACHACAMARCA;;;1;1;0,01488592
177;4;ORURO ;40504;YUNGUYO DE LITORAL;;;1;1;0,119588771
178;4;ORURO ;40505;ESMERALDA;1;;;1;0,022184839
179;4;ORURO ;40601;POOPO;53;;10;63;0,466689249
180;4;ORURO ;40602;PAZÑA;33;;29;62;0,78453948
181;4;ORURO ;40603;ANTEQUERA;23;;11;34;0,546327412
182;4;ORURO ;40701;HUANUNI;245;87;15;347;0,813312864
183;4;ORURO ;40702;MACHACAMARCA;50;;;50;0,646526166
184;4;ORURO ;40801;SALINAS DE GARCI MENDOZA;79;;35;114;0,460945407
185;4;ORURO ;40802;PAMPA AULLAGAS;17;;26;43;0,432174953
186;4;ORURO ;40901;SABAYA;13;;16;29;0,1278026
187;4;ORURO ;40902;COIPASA;12;;;12;0,567918936
188;4;ORURO ;40903;CHIPAYA;19;;19;38;0,632919555
189;4;ORURO ;41001;TOLEDO;33;;19;52;0,217387175
190;4;ORURO ;41101;EUCALIPTUS;30;;23;53;0,420246639
191;4;ORURO ;41201;ANDAMARCA;4;;21;25;0,202263523
192;4;ORURO ;41202;BELEN DE ANDAMARCA;12;;9;21;0,531548316
193;4;ORURO ;41301;TOTORA(ORR);41;;28;69;0,670257279
194;4;ORURO ;41401;SANTIAGO DE HUARI;89;;30;119;0,535286254
195;4;ORURO ;41501;LA RIVERA;3;;;3;0,234345011
196;4;ORURO ;41502;TODOS SANTOS;1;;;1;0,108367159
197;4;ORURO ;41503;CARANGAS;1;;;1;0,066310866
198;4;ORURO ;41601;HUAYLLAMARCA;13;;38;51;0,455118481
199;5;POTOSI;50101;POTOSI;4066;1403;15;5484;0,976080303
200;5;POTOSI;50102;TINGUIPAYA;30;;224;254;0,243329054
201;5;POTOSI;50103;YOCALLA;50;;23;73;0,265913475
202;5;POTOSI;50104;BELEN DE URMIRI;5;;8;13;0,201467224
203;5;POTOSI;50201;UNCIA;311;24;69;404;0,699911327
204;5;POTOSI;50202;CHAYANTA;133;;128;261;0,547195946
205;5;POTOSI;50203;LLALLAGUA;663;101;34;798;0,748039124
206;5;POTOSI;50204;CHUQUIHUTA AYLLU JUCUMANI;115;;25;140;0,704118715
207;5;POTOSI;50301;BETANZOS;284;28;123;435;0,393070983
208;5;POTOSI;50302;CHAQUI;79;;38;117;0,419964024
209;5;POTOSI;50303;TACOBAMBA;35;;85;120;0,340509204
210;5;POTOSI;50401;COLQUECHACA;145;;369;514;0,489284045
211;5;POTOSI;50402;RAVELO;88;;137;225;0,386397642
212;5;POTOSI;50403;POCOATA;106;;293;399;0,652055888
213;5;POTOSI;50404;OCURI;133;4;162;299;0,493840947
214;5;POTOSI;50501;SAN PEDRO DE BUENA VISTA;178;;161;339;0,370958101
215;5;POTOSI;50502;TORO TORO;74;;120;194;0,62175545
216;5;POTOSI;50601;COTAGAITA;183;;93;276;0,442906279
217;5;POTOSI;50602;VITICHI;55;;74;129;0,499921521
218;5;POTOSI;50701;SACACA;147;;88;235;0,372348738
219;5;POTOSI;50702;CARIPUYO;46;;128;174;0,637821057
220;5;POTOSI;50801;TUPIZA;715;125;131;971;0,873880641
221;5;POTOSI;50802;ATOCHA;172;36;18;226;1,047502765
222;5;POTOSI;50901;"COLCHA ""K""";37;;113;150;0,442684671
223;5;POTOSI;50902;SAN PEDRO DE QUEMES;5;;4;9;0,313367939
224;5;POTOSI;51001;SAN PABLO DE LIPEZ;1;;45;46;0,596447533
225;5;POTOSI;51002;MOJINETE;;;6;6;0,305180666
226;5;POTOSI;51003;SAN ANTONIO DE ESMORUCO;;;29;29;0,428112247
227;5;POTOSI;51101;PUNA;144;;118;262;0,392300377
228;5;POTOSI;51102;"CAIZA ""D""";76;;37;113;0,439455704
229;5;POTOSI;51103;CKOCHAS;57;;226;283;0,577833136
230;5;POTOSI;51201;UYUNI;444;166;67;677;1,232423912
231;5;POTOSI;51202;TOMAVE;78;;86;164;0,414059136
232;5;POTOSI;51203;PORCO;117;;30;147;0,799632474
233;5;POTOSI;51301;ARAMPAMPA;20;;42;62;1,763292573
234;5;POTOSI;51302;ACACIO;43;;41;84;1,977059829
235;5;POTOSI;51401;LLICA;45;;16;61;0,210071104
236;5;POTOSI;51402;TAHUA;8;;8;16;0,056547628
237;5;POTOSI;51501;VILLAZON;582;107;10;699;0,526284395
238;5;POTOSI;51601;SAN AGUSTIN;2;;25;27;0,417956666
239;6;TARIJA;60101;TARIJA;2915;2485;19;5419;0,889286961
240;6;TARIJA;60201;PADCAYA;141;;40;181;0,364710122
241;6;TARIJA;60202;BERMEJO;371;251;13;635;0,655355214
242;6;TARIJA;60301;YACUIBA;1246;934;46;2226;0,606560351
243;6;TARIJA;60302;CARAPARI;122;;13;135;0,629898678
244;6;TARIJA;60303;VILLA MONTES;594;382;12;988;1,433438612
245;6;TARIJA;60401;URIONDO (A. CONCEPCION);97;;8;105;0,357430316
246;6;TARIJA;60402;YUNCHARA;22;;56;78;0,623987603
247;6;TARIJA;60501;SAN LORENZO(TJA);73;;12;85;0,158152641
248;6;TARIJA;60502;EL PUENTE(TJA);100;;44;144;0,621217789
249;6;TARIJA;60601;ENTRE RIOS  TRJ;235;33;39;307;0,773293478
250;7;SANTA CRUZ;70101;SANTA CRUZ DE LA SIERRA;17043;24535;7;41585;0,791206323
251;7;SANTA CRUZ;70102;COTOCA;746;122;18;886;0,520413942
252;7;SANTA CRUZ;70103;PORONGO;38;;11;49;0,131373206
253;7;SANTA CRUZ;70104;LA GUARDIA;748;17;23;788;0,394444825
254;7;SANTA CRUZ;70105;EL TORNO;616;425;3;1044;0,616527765
255;7;SANTA CRUZ;70201;WARNES;1124;29;19;1172;0,871457335
256;7;SANTA CRUZ;70202;OKINAWA;158;;5;163;0,437819642
257;7;SANTA CRUZ;70301;SAN IGNACIO DE VELASCO;882;463;70;1415;1,194694864
258;7;SANTA CRUZ;70302;SAN MIGUEL DE VELASCO;138;;18;156;0,590493211
259;7;SANTA CRUZ;70303;SAN RAFAEL;73;;3;76;0,450355817
260;7;SANTA CRUZ;70401;BUENA VISTA;94;;3;97;0,280244815
261;7;SANTA CRUZ;70402;SAN CARLOS;339;92;6;437;0,907066942
262;7;SANTA CRUZ;70403;YAPACANI;629;319;11;959;0,922770766
263;7;SANTA CRUZ;70404;SAN JUAN DE YAPACANI;87;20;6;113;0,423891386
264;7;SANTA CRUZ;70501;SAN JOSE DE CHIQUITOS;301;154;11;466;1,287004266
265;7;SANTA CRUZ;70502;PAILON;323;52;;375;0,309507591
266;7;SANTA CRUZ;70503;ROBORE;208;27;;235;0,840104024
267;7;SANTA CRUZ;70601;PORTACHUELO;266;262;3;531;1,27177509
268;7;SANTA CRUZ;70602;SANTA ROSA DEL SARA;169;;10;179;0,388357604
269;7;SANTA CRUZ;70603;COLPA BELGICA;43;;;43;0,269379536
270;7;SANTA CRUZ;70701;LAGUNILLAS;64;;12;76;0,547182787
271;7;SANTA CRUZ;70702;CHARAGUA;471;135;43;649;0,969768147
272;7;SANTA CRUZ;70703;CABEZAS;304;;6;310;0,542350265
273;7;SANTA CRUZ;70704;CUEVO;13;;6;19;0,234508756
274;7;SANTA CRUZ;70705;GUTIERREZ;149;;99;248;0,823755485
275;7;SANTA CRUZ;70706;CAMIRI;527;480;11;1018;1,329003751
276;7;SANTA CRUZ;70707;BOYUIBE;49;;4;53;0,564930724
277;7;SANTA CRUZ;70801;VALLEGRANDE;132;175;;307;0,757936303
278;7;SANTA CRUZ;70802;TRIGAL;5;;;5;0,073895751
279;7;SANTA CRUZ;70803;MORO MORO;18;;1;19;0,309530221
280;7;SANTA CRUZ;70804;POSTRER VALLE;6;;2;8;0,116897343
281;7;SANTA CRUZ;70805;PUCARA;7;;;7;0,135276112
282;7;SANTA CRUZ;70901;SAMAIPATA;78;49;2;129;0,537906346
283;7;SANTA CRUZ;70902;PAMPA GRANDE;81;;6;87;0,374282407
284;7;SANTA CRUZ;70903;MAIRANA;126;166;2;294;1,394099228
285;7;SANTA CRUZ;70904;QUIRUSILLAS;5;;1;6;0,104504575
286;7;SANTA CRUZ;71001;MONTERO;1757;1395;14;3166;1,156837677
287;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;123;;6;129;0,236285605
288;7;SANTA CRUZ;71003;MINEROS;209;;8;217;0,364808238
289;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;178;;8;186;0,546132256
290;7;SANTA CRUZ;71005;SAN PEDRO;140;;7;147;0,334915699
291;7;SANTA CRUZ;71101;CONCEPCION;290;41;27;358;0,780523528
292;7;SANTA CRUZ;71102;SAN JAVIER(STC);278;74;6;358;0,995001518
293;7;SANTA CRUZ;71103;SAN RAMON SCZ;173;7;1;181;0,982177991
294;7;SANTA CRUZ;71104;SAN JULIAN;753;172;14;939;0,783883218
295;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;68;;35;103;0,514271081
296;7;SANTA CRUZ;71106;CUATRO CAÑADAS;251;;2;253;0,45701214
297;7;SANTA CRUZ;71201;SAN MATIAS;168;59;14;241;0,694473388
298;7;SANTA CRUZ;71301;COMARAPA;256;87;10;353;0,898803984
299;7;SANTA CRUZ;71302;SAIPINA;79;;4;83;0,569657196
300;7;SANTA CRUZ;71401;PUERTO SUAREZ;324;224;6;554;1,31896819
301;7;SANTA CRUZ;71402;PUERTO QUIJARRO;204;52;4;260;0,499812911
302;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;59;;9;68;0,503118355
303;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;532;192;63;787;1,547531923
304;7;SANTA CRUZ;71502;URUBICHA;117;;2;119;0,774823075
305;7;SANTA CRUZ;71503;EL PUENTE(STC);115;;9;124;0,497630012
306;8;BENI ;80101;TRINIDAD;1956;1214;1;3171;0,92271669
307;8;BENI ;80102;SAN JAVIER(BNI);21;;10;31;0,32914763
308;8;BENI ;80201;RIBERALTA;2397;1034;11;3442;1,095266646
309;8;BENI ;80202;GUAYARAMERIN;796;504;1;1301;0,881727596
310;8;BENI ;80301;REYES;200;48;41;289;0,591399336
311;8;BENI ;80302;SAN BORJA;551;292;53;896;0,647380939
312;8;BENI ;80303;SANTA ROSA;187;24;41;252;0,813567654
313;8;BENI ;80304;RURRENABAQUE;320;178;21;519;0,928113893
314;8;BENI ;80401;SANTA ANA;317;150;15;482;1,004522314
315;8;BENI ;80402;EXALTACION;19;;7;26;0,073587371
316;8;BENI ;80501;SAN IGNACIO;341;38;47;426;0,665554019
317;8;BENI ;80601;LORETO;27;1;2;30;0,340930008
318;8;BENI ;80602;SAN ANDRES;64;;33;97;0,315321118
319;8;BENI ;80701;SAN JOAQUIN;56;51;;107;0,548169114
320;8;BENI ;80702;SAN RAMON BENI;93;29;;122;0,637599329
321;8;BENI ;80703;PUERTO SILES;6;;3;9;0,319726416
322;8;BENI ;80801;MAGDALENA;163;57;55;275;0,87702305
323;8;BENI ;80802;BAURES;62;17;8;87;0,664069439
324;8;BENI ;80803;HUARACAJE;48;7;;55;0,578136974
325;9;PANDO ;90101;COBIJA;1036;738;;1774;1,154039527
326;9;PANDO ;90102;PORVENIR;25;;6;31;0,208307495
327;9;PANDO ;90103;BOLPEBRA;;;2;2;0,045172431
328;9;PANDO ;90104;BELLA FLOR;9;;11;20;0,302854799
329;9;PANDO ;90201;PUERTO RICO;93;;15;108;0,755224127
330;9;PANDO ;90202;SAN PEDRO(PND);;;9;9;0,347512623
331;9;PANDO ;90203;FILADELFIA;41;;25;66;0,564436527
332;9;PANDO ;90301;PUERTO GONZALO MORENO;53;;34;87;0,529786633
333;9;PANDO ;90302;SAN LORENZO(PND);45;;19;64;0,547295001
334;9;PANDO ;90303;SENA;56;;11;67;1,009164813
335;9;PANDO ;90401;NACEBE (SANTA ROSA DEL ABUNA);12;;12;24;0,281656434
336;9;PANDO ;90402;INGAVI (HUMAITA);16;;2;18;0,844062406
337;9;PANDO ;90501;NUEVO MANOA (NUEVA ESPERANZA);2;;9;11;0,285610566
338;9;PANDO ;90502;VILLA NUEVA (LOMA ALTA);2;;19;21;0,539285644
339;9;PANDO ;90503;EUREKA (SANTOS MERCADO);2;;9;11;0,554490345
