id;cod_dep;departamento;cod_mun;municipio;vaginales;cesareas;partos_atendidos_personal_salud;tot_gral;cobertura
197;4;ORURO ;41503;CARANGAS;0;0;0;0;0
198;4;ORURO ;41601;HUAYLLAMARCA                  ;18;0;17;35;0,312336212
199;5;POTOSI ;50101;POTOSI                        ;4122;1395;35;5552;0,988183414
200;5;POTOSI ;50102;TINGUIPAYA                    ;37;0;224;261;0,250034973
201;5;POTOSI ;50103;YOCALLA                       ;41;0;27;68;0,247700223
202;5;POTOSI ;50104;BELEN DE URMIRI               ;3;0;7;10;0,154974788
203;5;POTOSI ;50201;UNCIA                         ;263;28;96;387;0,670459613
204;5;POTOSI ;50202;CHAYANTA                      ;119;0;111;230;0,482203324
205;5;POTOSI ;50203;LLALLAGUA                     ;630;195;37;862;0,808032237
206;5;POTOSI ;50204;CHUQUIHUTA AYLLU JUCUMANI     ;110;0;19;129;0,648795102
207;5;POTOSI ;50301;BETANZOS                      ;304;16;153;473;0,427408219
208;5;POTOSI ;50302;CHAQUI                        ;58;3;36;97;0,348175302
209;5;POTOSI ;50303;TACOBAMBA                     ;29;0;103;132;0,374560125
210;5;POTOSI ;50401;COLQUECHACA                   ;157;0;339;496;0,472149584
211;5;POTOSI ;50402;RAVELO                        ;61;0;132;193;0,331443311
212;5;POTOSI ;50403;POCOATA                       ;70;0;314;384;0,627542509
213;5;POTOSI ;50404;OCURI                         ;119;1;140;260;0,429426911
214;5;POTOSI ;50501;SAN PEDRO DE BUENA VISTA      ;183;0;210;393;0,430048771
215;5;POTOSI ;50502;TORO TORO                     ;72;0;101;173;0,554452025
216;5;POTOSI ;50601;COTAGAITA                     ;158;0;81;239;0,383531162
217;5;POTOSI ;50602;VITICHI                       ;54;0;46;100;0,387536063
218;5;POTOSI ;50701;SACACA                        ;146;0;97;243;0,385024439
219;5;POTOSI ;50702;CARIPUYO                      ;41;0;107;148;0,542514462
220;5;POTOSI ;50801;TUPIZA                        ;621;148;113;882;0,793782416
221;5;POTOSI ;50802;ATOCHA                        ;134;2;7;143;0,662800422
222;5;POTOSI ;50901;"COLCHA ""K""                    ";46;0;116;162;0,478099444
223;5;POTOSI ;50902;SAN PEDRO DE QUEMES           ;6;0;5;11;0,383005259
224;5;POTOSI ;51001;SAN PABLO DE LIPEZ            ;0;0;34;34;0,440852524
225;5;POTOSI ;51002;MOJINETE                      ;7;0;12;19;0,966405442
226;5;POTOSI ;51003;SAN ANTONIO DE ESMORUCO       ;4;0;35;39;0,57573716
227;5;POTOSI ;51101;PUNA                          ;161;1;79;241;0,360856453
228;5;POTOSI ;51102;"CAIZA ""D""                     ";47;0;28;75;0,29167414
229;5;POTOSI ;51103;CKOCHAS                       ;48;0;178;226;0,461449784
230;5;POTOSI ;51201;UYUNI                         ;532;150;76;758;1,379877881
231;5;POTOSI ;51202;TOMAVE                        ;88;0;90;178;0,449405648
232;5;POTOSI ;51203;PORCO                         ;115;0;37;152;0,826830857
233;5;POTOSI ;51301;ARAMPAMPA                     ;14;0;41;55;1,564211154
234;5;POTOSI ;51302;ACACIO                        ;45;0;39;84;1,977059829
235;5;POTOSI ;51401;LLICA                         ;45;0;12;57;0,196295949
236;5;POTOSI ;51402;TAHUA                         ;6;0;7;13;0,045944948
237;5;POTOSI ;51501;VILLAZON                      ;542;143;15;700;0,527037305
238;5;POTOSI ;51601;SAN AGUSTIN                   ;4;0;20;24;0,371517036
239;6;TARIJA ;60101;TARIJA                        ;3138;2623;11;5772;0,947216154
240;6;TARIJA ;60201;PADCAYA                       ;123;0;49;172;0,346575365
241;6;TARIJA ;60202;BERMEJO                       ;400;258;9;667;0,688380989
242;6;TARIJA ;60301;YACUIBA                       ;1335;936;34;2305;0,628086976
243;6;TARIJA ;60302;CARAPARI                      ;102;0;17;119;0,55524402
244;6;TARIJA ;60303;VILLA MONTES                  ;696;415;17;1128;1,636557443
245;6;TARIJA ;60401;URIONDO (A. CONCEPCION)       ;100;0;8;108;0,367642611
246;6;TARIJA ;60402;YUNCHARA                      ;34;0;41;75;0,59998808
247;6;TARIJA ;60501;SAN LORENZO(TJA)              ;63;0;14;77;0,143267687
248;6;TARIJA ;60502;EL PUENTE(TJA)                ;121;1;31;153;0,660043901
249;6;TARIJA ;60601;ENTRE RIOS  TRJ               ;188;52;42;282;0,710321696
250;7;SANTA CRUZ;70101;SANTA CRUZ DE LA SIERRA       ;16266;22383;11;38660;0,735554561
251;7;SANTA CRUZ;70102;COTOCA                        ;748;193;13;954;0,560355418
252;7;SANTA CRUZ;70103;PORONGO                       ;36;0;5;41;0,109924519
253;7;SANTA CRUZ;70104;LA GUARDIA                    ;710;0;17;727;0,363910391
254;7;SANTA CRUZ;70105;EL TORNO                      ;678;509;5;1192;0,703928253
255;7;SANTA CRUZ;70201;WARNES                        ;1275;218;19;1512;1,12426919
256;7;SANTA CRUZ;70202;OKINAWA                       ;157;0;3;160;0,429761612
257;7;SANTA CRUZ;70301;SAN IGNACIO DE VELASCO        ;891;467;102;1460;1,232688694
258;7;SANTA CRUZ;70302;SAN MIGUEL DE VELASCO         ;162;0;17;179;0,677553107
259;7;SANTA CRUZ;70303;SAN RAFAEL                    ;63;0;5;68;0,402949942
260;7;SANTA CRUZ;70401;BUENA VISTA                   ;98;0;5;103;0,297579546
261;7;SANTA CRUZ;70402;SAN CARLOS                    ;338;127;6;471;0,977639656
262;7;SANTA CRUZ;70403;YAPACANI                      ;639;393;17;1049;1,009370733
263;7;SANTA CRUZ;70404;SAN JUAN DE YAPACANI          ;47;36;2;85;0,318856352
264;7;SANTA CRUZ;70501;SAN JOSE DE CHIQUITOS         ;271;138;6;415;1,146151867
265;7;SANTA CRUZ;70502;PAILON                        ;370;31;8;409;0,337569613
266;7;SANTA CRUZ;70503;ROBORE                        ;220;80;1;301;1,076048132
267;7;SANTA CRUZ;70601;PORTACHUELO                   ;242;314;2;558;1,33644162
268;7;SANTA CRUZ;70602;SANTA ROSA DEL SARA           ;125;0;7;132;0,286386613
269;7;SANTA CRUZ;70603;COLPA BELGICA                 ;35;0;0;35;0,219262413
270;7;SANTA CRUZ;70701;LAGUNILLAS                    ;54;1;14;69;0,496784373
271;7;SANTA CRUZ;70702;CHARAGUA                      ;475;155;48;678;1,013101392
272;7;SANTA CRUZ;70703;CABEZAS                       ;287;0;7;294;0,514357994
273;7;SANTA CRUZ;70704;CUEVO                         ;22;0;5;27;0,333249285
274;7;SANTA CRUZ;70705;GUTIERREZ                     ;132;0;63;195;0,647710966
275;7;SANTA CRUZ;70706;CAMIRI                        ;538;492;5;1035;1,35119733
276;7;SANTA CRUZ;70707;BOYUIBE                       ;33;0;4;37;0,3943856
277;7;SANTA CRUZ;70801;VALLEGRANDE                   ;155;203;1;359;0,886316394
278;7;SANTA CRUZ;70802;TRIGAL                        ;7;0;1;8;0,118233202
279;7;SANTA CRUZ;70803;MORO MORO                     ;18;0;2;20;0,325821285
280;7;SANTA CRUZ;70804;POSTRER VALLE                 ;8;0;2;10;0,146121678
281;7;SANTA CRUZ;70805;PUCARA                        ;4;0;2;6;0,115950953
282;7;SANTA CRUZ;70901;SAMAIPATA                     ;68;35;2;105;0,437830747
283;7;SANTA CRUZ;70902;PAMPA GRANDE                  ;88;0;2;90;0,387188697
284;7;SANTA CRUZ;70903;MAIRANA                       ;133;191;2;326;1,545837919
285;7;SANTA CRUZ;70904;QUIRUSILLAS                   ;5;0;0;5;0,087087146
286;7;SANTA CRUZ;71001;MONTERO                       ;1537;1668;7;3212;1,173645805
287;7;SANTA CRUZ;71002;GENERAL SAAVEDRA              ;126;0;7;133;0,24361229
288;7;SANTA CRUZ;71003;MINEROS                       ;189;0;25;214;0,359764806
289;7;SANTA CRUZ;71004;FERNANDEZ ALONSO              ;115;0;9;124;0,36408817
290;7;SANTA CRUZ;71005;SAN PEDRO                     ;125;2;9;136;0,30985398
291;7;SANTA CRUZ;71101;CONCEPCION                    ;308;0;43;351;0,765261894
292;7;SANTA CRUZ;71102;SAN JAVIER(STC)               ;299;63;3;365;1,014456854
293;7;SANTA CRUZ;71103;SAN RAMON SCZ                 ;168;12;0;180;0,976751593
294;7;SANTA CRUZ;71104;SAN JULIAN                    ;746;178;11;935;0,780543992
295;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO        ;64;0;35;99;0,494299389
296;7;SANTA CRUZ;71106;CUATRO CAÑADAS                ;230;0;6;236;0,426303815
297;7;SANTA CRUZ;71201;SAN MATIAS                    ;178;77;14;269;0,775159093
298;7;SANTA CRUZ;71301;COMARAPA                      ;207;113;7;327;0,832603124
299;7;SANTA CRUZ;71302;SAIPINA                       ;52;0;2;54;0,370620344
300;7;SANTA CRUZ;71401;PUERTO SUAREZ                 ;287;221;3;511;1,216593403
301;7;SANTA CRUZ;71402;PUERTO QUIJARRO               ;246;68;6;320;0,615154351
302;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ          ;71;0;1;72;0,532713553
303;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS         ;523;268;41;832;1,6360185
304;7;SANTA CRUZ;71502;URUBICHA                      ;99;0;4;103;0,670645183
305;7;SANTA CRUZ;71503;EL PUENTE(STC)                ;105;0;13;118;0,47355114
306;8;BENI ;80101;TRINIDAD                      ;2153;1816;4;3973;1,156087483
307;8;BENI ;80102;SAN JAVIER(BNI)               ;30;0;4;34;0,361000626
308;8;BENI ;80201;RIBERALTA                     ;2408;1019;25;3452;1,09844871
309;8;BENI ;80202;GUAYARAMERIN                  ;782;575;12;1369;0,927813282
310;8;BENI ;80301;REYES                         ;162;66;56;284;0,581167514
311;8;BENI ;80302;SAN BORJA                     ;600;323;100;1023;0,739141407
312;8;BENI ;80303;SANTA ROSA                    ;160;19;26;205;0,661830829
313;8;BENI ;80304;RURRENABAQUE                  ;360;200;18;578;1,033622023
314;8;BENI ;80401;SANTA ANA                     ;279;186;25;490;1,021194883
315;8;BENI ;80402;EXALTACION                    ;16;0;6;22;0,062266237
316;8;BENI ;80501;SAN IGNACIO                   ;330;73;68;471;0,735859021
317;8;BENI ;80601;LORETO                        ;20;0;6;26;0,295472674
318;8;BENI ;80602;SAN ANDRES                    ;71;0;14;85;0,27631232
319;8;BENI ;80701;SAN JOAQUIN                   ;51;48;1;100;0,512307583
320;8;BENI ;80702;SAN RAMON BENI                ;65;36;0;101;0,527848625
321;8;BENI ;80703;PUERTO SILES                  ;4;0;4;8;0,284201259
322;8;BENI ;80801;MAGDALENA                     ;197;50;37;284;0,905725623
323;8;BENI ;80802;BAURES                        ;66;20;4;90;0,686968385
324;8;BENI ;80803;HUARACAJE                     ;45;17;0;62;0,651718043
325;9;PANDO ;90101;COBIJA                        ;903;763;1;1667;1,084432859
326;9;PANDO ;90102;PORVENIR                      ;50;0;8;58;0,389736604
327;9;PANDO ;90103;BOLPEBRA                      ;3;0;0;3;0,067758647
328;9;PANDO ;90104;BELLA FLOR                    ;12;0;7;19;0,287712059
329;9;PANDO ;90201;PUERTO RICO                   ;122;0;19;141;0,985987055
330;9;PANDO ;90202;SAN PEDRO(PND)                ;0;0;7;7;0,270287596
331;9;PANDO ;90203;FILADELFIA                    ;23;0;34;57;0,487467909
332;9;PANDO ;90301;PUERTO GONZALO MORENO         ;50;0;22;72;0,43844411
333;9;PANDO ;90302;SAN LORENZO(PND)              ;38;0;22;60;0,513089064
334;9;PANDO ;90303;SENA                          ;88;0;15;103;1,551402623
335;9;PANDO ;90401;NACEBE (SANTA ROSA DEL ABUNA) ;25;0;14;39;0,457691705
336;9;PANDO ;90402;INGAVI (HUMAITA)              ;8;0;7;15;0,703385338
337;9;PANDO ;90501;NUEVO MANOA (NUEVA ESPERANZA) ;3;0;4;7;0,181752179
