                                  ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL TARIJA,,,
,,,
,,,Comunidad San Josecito sobre el Camino Carretera
TARIJA,ENTRE RIOS  TRJ,SAN JOSECITO,princiapl al lado de la iglesia
TARIJA,ENTRE RIOS  TRJ,SERERE SUD,SERERE SUD
TARIJA,ENTRE RIOS  TRJ,SIVINGAL,COMUNIDAD SIVINGAL
TARIJA,ENTRE RIOS  TRJ,SUARURO,SUARURO ANTES DE LA IGLESIA
TARIJA,ENTRE RIOS  TRJ,TABASAY,tabasay
,,,comunidad el tambo al lado de la unidad educativa el
TARIJA,ENTRE RIOS  TRJ,TARUPAYO,tambo
TARIJA,ENTRE RIOS  TRJ,TENTAHUAZU,al lado de la cancha
TARIJA,ENTRE RIOS  TRJ,TENTAPIAU,COMUNIDAD TENTAPIAU AREA TARUPAYO
TARIJA,ENTRE RIOS  TRJ,TIMBOY,comunidad timboy centro
,,,Comunidad Valle del Medio a lado de la Unidad
TARIJA,ENTRE RIOS  TRJ,VALLE DEL MEDIO,Educativa
TARIJA,ENTRE RIOS  TRJ,VALLECITO LOS LAPACHOS,Vallecito los Lapachos a lado de la escuela
TARIJA,ENTRE RIOS  TRJ,YUATY,YUATI
TARIJA,ENTRE RIOS  TRJ,YUQUIMBIA,COMUNIDAD YUQUIMBIA- AREA TARUPAYO
,,,"Camacho, a lado de la cancha de futbol, frente a la"
TARIJA,PADCAYA,CAMACHO,escuela
,,,
TARIJA,PADCAYA,CANAS,cruce entre carretera a mecoya y camacho (padcaya)
TARIJA,PADCAYA,CHAGUAYA,CALLE 3 - CHAGUAYA
TARIJA,PADCAYA,EL CARMEN (PAD),EL CARMEN
TARIJA,PADCAYA,EL LIMAL,frente de la escula de la comunidad del el limal
TARIJA,PADCAYA,EL SALADO,LADO DE LA UNIDAD EDUCATIVA
TARIJA,PADCAYA,EMBOROZU,LADO EMPRESA CIABOL - CARRETERA A BERMERJO
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
TARIJA,PADCAYA,LA HUERTA,LA HUERTA A LADO DE LA UNIDAD EDUCATIVA
TARIJA,PADCAYA,LA MAMORA,AV. BERMEJO
,,,
TARIJA,PADCAYA,LA MERCED,"LA MERCED a lado de la iglesia catolica ,frenta a la plaza"
TARIJA,PADCAYA,MARANUELOS,LADO UNIDAD EDUCATIVA
TARIJA,PADCAYA,MECOYA,mecoya - zona centro
TARIJA,PADCAYA,MOTOVI,lado familia lopez
TARIJA,PADCAYA,OROZAS,OROZAS ARRIBA
TARIJA,PADCAYA,PADCAYA,av. Bermejo carretera Bermejo barrio lindo
TARIJA,PADCAYA,PUESTO 27,LADO DE LA UNIDAD EDUCATIVA
TARIJA,PADCAYA,QUEBRADA DE CANAS,LADO UNIDAD EDUCATIVA
TARIJA,PADCAYA,REJARA,FRENTE UNIDAD EDUCATIVA REJARA CENTRO
TARIJA,PADCAYA,RIO NEGRO,A 50 METROS DE LA CANCHA DE FUTBOL
TARIJA,PADCAYA,ROSILLAS,ROSILLAS CENTRO
TARIJA,PADCAYA,SALADO CONCHAS,Salado conchas
TARIJA,PADCAYA,SAN FRANCISCO PADCAYA,LADO CANCHA DE FUTBOL
TARIJA,PADCAYA,SAN JOSE,LADO CANCHA DE FUTBOL  DE SAN JOSE TARIQUIA
,,,SAN TELMO RIO BERMEJO  FRENTE A LA CANCHA Y
TARIJA,PADCAYA,SAN TELMO,ESCUELA VIEJA SOBRE LA CARRETERA
TARIJA,PADCAYA,TARIQUIA,frente ala unidad educativa godolfredo arnold
TARIJA,PADCAYA,TREMENTINAL,trementinal
TARIJA,PADCAYA,VALLE DORADO,LADO CANCHA DE FUTBOL
TARIJA,PADCAYA,VOLCAN BLANCO,LADO UNIDAD EDUCATIVA
TARIJA,SAN LORENZO(TJA),ALAYPATA,COMUNIDAD DE ALAYPATA
,,,
TARIJA,SAN LORENZO(TJA),CAMARON,COMUNIDAD DE CAMARON AL LADO DE LA ESCUELA
TARIJA,SAN LORENZO(TJA),CANASMORO,COMUNIDAD DE CANASMORO
,,,
TARIJA,SAN LORENZO(TJA),CARACHIMAYO,COMUNIDAD DE CARACHIMAYO AL LADO DE LA IGLESIA
,,,COMUNIDAD DE COCHAS AL LADO DE LA CARRETERA
TARIJA,SAN LORENZO(TJA),COCHAS,PRINCIPAL
,,,COMUNIDAD DE COIMATA AL LADO DE LA UNIDAD
TARIJA,SAN LORENZO(TJA),COIMATA,EDUCATIVA
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
TARIJA,SAN LORENZO(TJA),ERQUIS,COMUNIDAD DE ERQUIS NORTE
TARIJA,SAN LORENZO(TJA),JARCAS,Jarcas frente al nucleo
,,,COMUNIDAD LA VITORIA UNA CUADRA PASANDO LA
TARIJA,SAN LORENZO(TJA),LA VITORIA,PLAZA SOBRE LA AV. PRINCIPAL
,,,
TARIJA,SAN LORENZO(TJA),LEON CANCHA,COMUNIDAD DE LEON CANCHA FRENTE A LA IGLESIA
,,,ZONA ASTILLERO LADO UNIDAD EDUCATIVA PRIMERO
TARIJA,SAN LORENZO(TJA),PAMPA GRANDE,DE MAYO
TARIJA,SAN LORENZO(TJA),QUIRUSILLAS,COMUNIDAD QUIRUSILLAS
,,,
TARIJA,SAN LORENZO(TJA),SAN LORENZO,COMUNIDAD SAN LORENZO BARRIO OSCAR ALFARO
,,,"COMUNIDAD SAN PEDRO DE LAS PENAS, DETRAS DE LA"
TARIJA,SAN LORENZO(TJA),SAN PEDRO DE LAS PENAS,IGLESIA
,,,
TARIJA,SAN LORENZO(TJA),SELLA MENDEZ,COMUNIDAD DE SELLA MENDEZ CARRETERA PRINCIPAL
,,,
TARIJA,SAN LORENZO(TJA),TOMATITAS,AVENIDA PRINCIPAL A SAN LORENZO DESVIO A ERQUIS
TARIJA,SAN LORENZO(TJA),ZAPATERA (SAN LORENZO),COMUNIDAD DE ZAPATERA AL LADO DE LA ESCUELA
,,,
TARIJA,TARIJA,15 DE NOVIEMBRE,AV.PANAMERICANO FRENTE AL MERCADO CAMPESINO
,,,Barrio 3  de mayo calle Regimiento Warnes entre
TARIJA,TARIJA,3 DE MAYO,Rimoteo Rana y Rgto Montes
TARIJA,TARIJA,ALTO ESPANA,a lado iglesia espana sud
TARIJA,TARIJA,ARANJUEZ,avenida los parrales
,,BRIGADA MOVIL DE SALUD,
TARIJA,TARIJA,MUNICIPAL,Edificio Palacio Del Deporte-Av/Victor Paz
,,CENTRO MUNICIPAL DE,comunidad san andres frente de la palza a lado del
TARIJA,TARIJA,HEMODIALISIS SAN ANDRES,colegio pedro rivera
,,CENTRO PLATAFORMA CHAGAS,
TARIJA,TARIJA,TARIJA,Calle Espana esquina pasaje California
TARIJA,TARIJA,CIENEGUILLAS,cieneguillas frente a la tienda comunal
TARIJA,TARIJA,EL CONSTRUCTOR,AV. LUIS ESPINAL Y AV. AGUAIRENDA
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
,,FACULTAD DE ODONTOLOGIA,
TARIJA,TARIJA,UAJMS,Calle Bolivar
TARIJA,TARIJA,GAMONEDA,Comunidad Gamoneda cerca de la Iglesia
TARIJA,TARIJA,GUADALQUIVIR,av. circunvalacion y panamericana s/n
,,,Comunidad Guerrahuayco Carretera a San Andres
TARIJA,TARIJA,GUERRAHUAYCO,pasando el puente
TARIJA,TARIJA,JULIO ZUARES,FRANCISCO MORENO Y JORGE ECHAZU s/n
TARIJA,TARIJA,JUNACAS,al lado de la escuela de la comunidad de Junacas
TARIJA,TARIJA,LA PINTADA,Carretera al Valle km 13
TARIJA,TARIJA,NESTOR PAZ ZAMORA,calle Pedro Lozano Entre av. los molles
TARIJA,TARIJA,PALMARCITO,CALLE JOSE ELECTO DIAS/AV.M.QUIROGA S
,,,
TARIJA,TARIJA,PAMPA REDONDA,Comunidad Pampa Redonda sobre el camino principal
,,,Comunidad Papachacra  cerca de la escuela y de la
TARIJA,TARIJA,PAPACHACRA,Iglesia
TARIJA,TARIJA,PINOS SUD,canton lazareto comunidad pinos sud
,,,"COMUNIDAD SAN ANDRES FRENTE ESCUELA, PROV."
