                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
POTOSI,BETANZOS,VILLA CARMEN,comunidad lequezana
POTOSI,BETANZOS,VILLA NUEVA,villanueva
POTOSI,BETANZOS,VIÑA QUEMADA,VIÑA QUEMADA
POTOSI,CARIPUYO,CHOJLLA,chojlla
,,CORAZON DE MARIA DE,
POTOSI,CARIPUYO,CARIPUYO,caripuyo
POTOSI,CARIPUYO,HUANACOMA,huanacoma
POTOSI,CARIPUYO,HUAÑACHACA,huañachaca
POTOSI,CARIPUYO,JANKOJANKO,JANKO JANKO
POTOSI,CARIPUYO,JUNTAVI,Juntavi
POTOSI,CARIPUYO,LACAYA,Lacaya
POTOSI,CHAQUI,BAÑOS CHAQUI,Baños Chaqui
POTOSI,CHAQUI,CHAQUI,Calle Rosa Medina S/N
,,,
,,,A dos cuadras de la carretera a lado
POTOSI,CHAQUI,CHICO CHICO,izquierdo del Colegio Modesto Omiste
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,CHAQUI,CHIUTALUYO,CHIUTALUYO CHAQUI POTOSI
POTOSI,CHAQUI,COIPASI,Av. del maestro y calle montoya
POTOSI,CHAQUI,DON DIEGO,Don Diego  frente al colegio
,,,
POTOSI,CHAQUI,EL PALOMAR,PAMPA WASI-COMUNIDAD EL PALOMAR.
POTOSI,CHAQUI,SILAPI,frente a la escuela nueva
POTOSI,CHAYANTA,AMAYAPAMPA,CALLE SANTA CRUZ
POTOSI,CHAYANTA,AYMAYA,AYMAYA
POTOSI,CHAYANTA,CHAYANTA CALA CALA,Sin registro
POTOSI,CHAYANTA,COATACA,COATACA
POTOSI,CHAYANTA,ENTRE RIOS (CHAYANTA),ENTRE RIOS
POTOSI,CHAYANTA,IRUPATA,Irupata
POTOSI,CHAYANTA,KEWAYLLUNI,kewaylluni
POTOSI,CHAYANTA,PANACACHI,PANACAHI
POTOSI,CHAYANTA,QUINTA PAMPA,QUINTAPAMPA
POTOSI,CHAYANTA,SAN FRANCISCO DE KOPANA,COPANA
POTOSI,CHAYANTA,SAN JUAN DE DIOS CHAYANTA,Sin registro
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,ARANIPAMPA,Sin registro
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,MIKANI,Sin registro
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,SANTA MARIA DE CHUQUIUTA,Sin registro
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,TACOPALCA,Sin registro
POTOSI,CKOCHAS,AUCAPAMPA,aucapampa
POTOSI,CKOCHAS,CALAPAYA,Calapaya
POTOSI,CKOCHAS,CARPA HUATA,CARPA HUATA
POTOSI,CKOCHAS,CHECCHI,CHECCHI
POTOSI,CKOCHAS,CKOCHAS,ckochas
POTOSI,CKOCHAS,HUARA HUARA,HUARA HAUARA
POTOSI,CKOCHAS,HUAYLLAJARA,huayllajara
POTOSI,CKOCHAS,KELUYO,KELUYO
POTOSI,CKOCHAS,LAJAS,LAJAS
POTOSI,CKOCHAS,MEDIA LUNA,MEDIA LUNA
POTOSI,CKOCHAS,MELENA ALTA,melena alta
POTOSI,CKOCHAS,MOLLES,molles
