id;cod_depto;departamento;cod_mun;municipio;ce_menores_de_5_años;ce_mayores_de_5_años;ce_total_general;promedio_menor_de_5_años;promedio_mayor_de_5_años;promedio_general
269;7;SANTA CRUZ;70603;COLPA BELGICA;5372;10809;16181;5,972383917;1,948471364;2,509888878
270;7;SANTA CRUZ;70701;LAGUNILLAS;5616;11009;16625;7,941369169;2,203779499;2,915289988
271;7;SANTA CRUZ;70702;CHARAGUA;20092;18312;38404;3,839368259;0,63242205;1,123301703
272;7;SANTA CRUZ;70703;CABEZAS;18487;29487;47974;4,616958057;1,224181604;1,707790716
273;7;SANTA CRUZ;70704;CUEVO;2161;6328;8489;3,046107642;1,359469027;1,582532025
274;7;SANTA CRUZ;70705;GUTIERREZ;12185;9876;22061;6,377881608;0,888034861;1,692872777
275;7;SANTA CRUZ;70706;CAMIRI;17563;58484;76047;4,680836639;1,818269656;2,117312769
276;7;SANTA CRUZ;70707;BOYUIBE;2290;4571;6861;3,801242131;0,952297984;1,269990453
277;7;SANTA CRUZ;70801;VALLEGRANDE;5455;15652;21107;2,853787565;0,95651775;1,15496469
278;7;SANTA CRUZ;70802;TRIGAL;832;2487;3319;3,102678703;1,24371451;1,463526206
279;7;SANTA CRUZ;70803;MORO MORO;1145;3063;4208;3,892866999;1,157979399;1,431656531
280;7;SANTA CRUZ;70804;POSTRER VALLE;799;2422;3221;2,763927029;1,07606425;1,268171944
281;7;SANTA CRUZ;70805;PUCARA;952;3120;4072;4,038165468;1,583536476;1,845854683
282;7;SANTA CRUZ;70901;SAMAIPATA;4326;9686;14012;3,513881118;0,978898089;1,259401864
283;7;SANTA CRUZ;70902;PAMPA GRANDE;3871;6028;9899;3,454716737;0,696866156;1,013136104
284;7;SANTA CRUZ;70903;MAIRANA;4255;8953;13208;3,193602004;0,944612039;1,221795861
285;7;SANTA CRUZ;70904;QUIRUSILLAS;685;1887;2572;1,876723786;0,67002724;0,808474223
286;7;SANTA CRUZ;71001;MONTERO;66598;113704;180302;4,999299178;1,104358012;1,550573694
287;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;9784;9711;19495;5,07692836;0,737567724;1,291624317
288;7;SANTA CRUZ;71003;MINEROS;9367;8940;18307;2,834188671;0,417947589;0,741316828
289;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;9619;12488;22107;4,982958536;0,883218341;1,375705037
290;7;SANTA CRUZ;71005;SAN PEDRO;12082;17906;29988;5,0918133;0,998046102;1,476231757
291;7;SANTA CRUZ;71101;CONCEPCION;7392;9238;16630;2,737337949;0,534746131;0,832502286
292;7;SANTA CRUZ;71102;SAN JAVIER(STC);3369;4832;8201;1,705128787;0,386706613;0,566717114
293;7;SANTA CRUZ;71103;SAN RAMON SCZ;3884;8153;12037;3,828333908;1,17429833;1,512678119
294;7;SANTA CRUZ;71104;SAN JULIAN;34189;36304;70493;5,14743317;0,830164571;1,399419232
295;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;4593;4847;9440;5,095846586;0,809976692;1,371007958
296;7;SANTA CRUZ;71106;CUATRO CAÑADAS;11384;14421;25805;3,359334271;0,690661829;1,063302046
297;7;SANTA CRUZ;71201;SAN MATIAS;5915;10013;15928;3,158891797;0,74176082;1,036206558
298;7;SANTA CRUZ;71301;COMARAPA;6798;14211;21009;3,073484801;0,96712452;1,242702521
299;7;SANTA CRUZ;71302;SAIPINA;2959;5258;8217;2,828526555;0,772648347;1,046579157
300;7;SANTA CRUZ;71401;PUERTO SUAREZ;6756;14250;21006;3,075378746;0,755184594;0,997134709
301;7;SANTA CRUZ;71402;PUERTO QUIJARRO;7657;16827;24484;3,826393545;1,072308406;1,383791668
302;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;1710;3343;5053;1,975963457;0,569102317;0,749751763
303;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;11766;11156;22922;2,998339032;0,449307581;0,797190217
304;7;SANTA CRUZ;71502;URUBICHA;3876;3930;7806;3,726603877;0,611953825;1,046080299
305;7;SANTA CRUZ;71503;EL PUENTE(STC);9272;12022;21294;4,473693952;0,922696309;1,410033778
306;8;BENI;80101;TRINIDAD;62290;240716;303006;4,558422382;2,418922102;2,677238481
307;8;BENI;80102;SAN JAVIER(BNI);1332;2839;4171;1,572706143;0,595886086;0,743323999
308;8;BENI;80201;RIBERALTA;64771;93448;158219;4,849088375;1,151080993;1,673563644
309;8;BENI;80202;GUAYARAMERIN;25623;58186;83809;4,556157751;1,50016302;1,887153626
310;8;BENI;80301;REYES;7340;14491;21831;3,735551264;1,197061343;1,551556989
311;8;BENI;80302;SAN BORJA;22349;30756;53105;3,456343917;0,832659977;1,223529349
312;8;BENI;80303;SANTA ROSA;5894;12147;18041;4,191530752;1,402514246;1,792085242
313;8;BENI;80304;RURRENABAQUE;11320;22589;33909;4,174952813;1,277547353;1,662780987
314;8;BENI;80401;SANTA ANA;5929;15754;21683;2,292461401;0,926947352;1,107299503
315;8;BENI;80402;EXALTACION;1066;4286;5352;1,126803377;0,737229636;0,791751613
316;8;BENI;80501;SAN IGNACIO;16081;33568;49649;4,668364342;1,767926174;2,213321836
317;8;BENI;80601;LORETO;2077;5029;7106;3,024933421;1,487423145;1,746958191
318;8;BENI;80602;SAN ANDRES;6532;12551;19083;3,750061018;1,086994594;1,436069521
319;8;BENI;80701;SAN JOAQUIN;2435;3808;6243;2,574044076;0,59439755;0,849102532
320;8;BENI;80702;SAN RAMON BENI;2868;6189;9057;3,800938559;1,371996757;1,720066504
321;8;BENI;80703;PUERTO SILES;752;1991;2743;4,827542708;2,345049869;2,729909297
322;8;BENI;80801;MAGDALENA;5948;11742;17690;3,672962307;1,121657648;1,463454647
323;8;BENI;80802;BAURES;3437;7980;11417;4,678648751;1,42265593;1,799698385
324;8;BENI;80803;HUARACAJE;2078;3761;5839;3,694609183;0,987708372;1,33608064
325;9;09.PANDO;90101;COBIJA;31589;101069;132658;4,915376455;2,365967759;2,699351619
326;9;09.PANDO;90102;PORVENIR;4222;7480;11702;3,825370074;1,018574026;1,385297357
327;9;09.PANDO;90103;BOLPEBRA;1546;2870;4416;4,380808465;1,465880035;1,911050333
328;9;09.PANDO;90104;BELLA FLOR;2316;3359;5675;4,659147971;0,917825722;1,365225392
329;9;09.PANDO;90201;PUERTO RICO;6718;14692;21410;6,89337326;2,596674024;3,228011491
330;9;09.PANDO;90202;SAN PEDRO(PND);1707;2566;4273;4,358632115;0,920615733;1,344174974
331;9;09.PANDO;90203;FILADELFIA;4732;4447;9179;5,180393211;0,853965404;1,499612374
332;9;09.PANDO;90301;PUERTO GONZALO MORENO;5609;8642;14251;4,287403486;1,173677761;1,643442798
333;9;09.PANDO;90302;SAN LORENZO(PND);4354;3178;7532;3,415972238;0,463496085;0,926310264
334;9;09.PANDO;90303;SENA;3122;4740;7862;2,077446078;0,651771323;0,895924184
335;9;09.PANDO;90401;NACEBE (SANTA ROSA DEL ABUNA);2645;3231;5876;7,1327318;1,483889337;2,305930814
336;9;09.PANDO;90402;INGAVI (HUMAITA);1400;1365;2765;4,323040448;0,951184625;1,57200632
337;9;09.PANDO;90501;NUEVO MANOA (NUEVA ESPERANZA);1785;2514;4299;6,264200606;1,312067411;1,953191864
338;9;09.PANDO;90502;VILLA NUEVA (LOMA ALTA);2742;2058;4800;5,579835314;0,82814668;1,612643463
339;9;09.PANDO;90503;EUREKA (SANTOS MERCADO);1207;758;1965;3,542767075;0,386196893;0,853078018
