id;cod_depto;departamento;cod_mun;municipio;ce_menores_de_5_años;ce_mayores_de_5_años;ce_total_general;promedio_menor_de_5_años;promedio_mayor_de_5_años;promedio_general
276;7;SANTA CRUZ;70707;BOYUIBE;2843;6033;8876;4,395008105;1,594982779;2,003902946
277;7;SANTA CRUZ;70801;VALLEGRANDE;5192;18841;24033;2,918389866;1,143102469;1,316054623
278;7;SANTA CRUZ;70802;TRIGAL;872;2220;3092;3,099962314;0,852625873;1,07174491
279;7;SANTA CRUZ;70803;MORO MORO;1209;3190;4399;4,314020042;1,226819868;1,527182506
280;7;SANTA CRUZ;70804;POSTRER VALLE;838;2148;2986;2,563075595;0,705767473;0,885936094
281;7;SANTA CRUZ;70805;PUCARA;829;2592;3421;3,457631403;1,166251412;1,389371251
282;7;SANTA CRUZ;70901;SAMAIPATA;4308;7798;12106;3,476847922;0,834712761;1,14410581
283;7;SANTA CRUZ;70902;PAMPA GRANDE;3723;3933;7656;3,16917566;0,444840081;0,764366847
284;7;SANTA CRUZ;70903;MAIRANA;4013;7867;11880;3,761266088;0,979329592;1,30549819
285;7;SANTA CRUZ;70904;QUIRUSILLAS;613;2014;2627;2,031627709;0,886273142;1,020524846
286;7;SANTA CRUZ;71001;MONTERO;73340;121027;194367;5,187134978;1,348202804;1,870568886
287;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;10700;10637;21337;3,456890569;0,540195596;0,936396692
288;7;SANTA CRUZ;71003;MINEROS;8959;6731;15690;2,582704601;0,304982707;0,614355766
289;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;11858;12391;24249;5,970443903;0,980577586;1,658329433
290;7;SANTA CRUZ;71005;SAN PEDRO;12648;19037;31685;4,941403562;1,168980864;1,681372633
291;7;SANTA CRUZ;71101;CONCEPCION;6504;4816;11320;1,844868251;0,268905275;0,528105588
292;7;SANTA CRUZ;71102;SAN JAVIER(STC);3196;4518;7714;1,1626949;0,323790544;0,461853903
293;7;SANTA CRUZ;71103;SAN RAMON SCZ;4546;7963;12509;3,300217726;1,141202766;1,49714956
294;7;SANTA CRUZ;71104;SAN JULIAN;33725;33065;66790;3,617457151;0,697393783;1,177225695
295;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;3724;4081;7805;2,436400348;0,525892214;0,840274639
296;7;SANTA CRUZ;71106;CUATRO CAÑADAS;10302;13757;24059;2,391081753;0,6278483;0,917587107
297;7;SANTA CRUZ;71201;SAN MATIAS;9088;8188;17276;4,016886762;0,618471541;1,11447006
298;7;SANTA CRUZ;71301;COMARAPA;6995;14885;21880;2,962713475;0,974857854;1,24107312
299;7;SANTA CRUZ;71302;SAIPINA;2774;4711;7485;3,153925933;0,828191548;1,13964472
300;7;SANTA CRUZ;71401;PUERTO SUAREZ;7646;13244;20890;3,663162365;0,914167768;1,260349959
301;7;SANTA CRUZ;71402;PUERTO QUIJARRO;7413;16688;24101;3,000005227;0,974180674;1,229562038
302;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;900;2694;3594;1,339988525;0,57788446;0,673856585
303;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;9984;7063;17047;2,52239269;0,341953956;0,692602199
304;7;SANTA CRUZ;71502;URUBICHA;3842;2914;6756;3,31086204;0,482324775;0,938073388
305;7;SANTA CRUZ;71503;EL PUENTE(STC);8685;10000;18685;3,874871141;0,850352638;1,334529236
306;8;BENI;80101;TRINIDAD;47429;135615;183044;4,238513157;1,505629031;1,807627793
307;8;BENI;80102;SAN JAVIER(BNI);1442;3394;4836;4,046363072;1,185882874;1,502623012
308;8;BENI;80201;RIBERALTA;62486;79360;141846;4,247274148;0,881870058;1,354751375
309;8;BENI;80202;GUAYARAMERIN;25808;56542;82350;3,774779727;1,352393719;1,692849617
310;8;BENI;80301;REYES;6832;9249;16081;2,743220456;0,636091345;0,944226687
311;8;BENI;80302;SAN BORJA;20502;29518;50020;3,014930897;0,744284004;1,076630894
312;8;BENI;80303;SANTA ROSA;5766;9896;15662;3,644982397;1,07201202;1,448422881
313;8;BENI;80304;RURRENABAQUE;9778;10866;20644;3,412092446;0,64954007;1,053563619
314;8;BENI;80401;SANTA ANA;3311;17597;20908;1,307305043;1,231518686;1,242929252
315;8;BENI;80402;EXALTACION;794;1411;2205;0,389337242;0,121938045;0,162003546
316;8;BENI;80501;SAN IGNACIO;16818;28622;45440;4,277427412;1,317680971;1,771312275
317;8;BENI;80601;LORETO;2205;4203;6408;3,631728419;1,271237305;1,637460588
318;8;BENI;80602;SAN ANDRES;6150;10498;16648;3,05068458;0,959476161;1,284832802
319;8;BENI;80701;SAN JOAQUIN;2892;4949;7841;3,118352798;0,841988256;1,152212741
320;8;BENI;80702;SAN RAMON BENI;3038;6295;9333;3,188534315;1,036864645;1,328734479
321;8;BENI;80703;PUERTO SILES;897;2040;2937;6,451810091;2,309402076;2,872719229
322;8;BENI;80801;MAGDALENA;5569;10193;15762;3,490222528;0,978377992;1,311984215
323;8;BENI;80802;BAURES;2964;4779;7743;4,284355793;1,055294432;1,483215908
324;8;BENI;80803;HUARACAJE;2161;2831;4992;4,136632049;0,828725124;1,267488867
325;9;PANDO;90101;COBIJA;26232;52429;78661;4,368180111;1,297564486;1,694880348
326;9;PANDO;90102;PORVENIR;3831;4939;8770;6,129623206;1,172028102;1,812335299
327;9;PANDO;90103;BOLPEBRA;1599;2786;4385;7,937527752;2,057020148;2,818423241
328;9;PANDO;90104;BELLA FLOR;2108;3292;5400;7,081099239;1,63723863;2,339286156
329;9;PANDO;90201;PUERTO RICO;5096;7556;12652;6,03493255;1,785518539;2,492395483
330;9;PANDO;90202;SAN PEDRO(PND);1254;1511;2765;7,555549118;1,785293027;2,731321738
331;9;PANDO;90203;FILADELFIA;4331;3960;8291;5,557059537;0,998881427;1,747753667
332;9;PANDO;90301;PUERTO GONZALO MORENO;6573;8399;14972;6,530684929;1,734913614;2,56034797
333;9;PANDO;90302;SAN LORENZO(PND);4754;3227;7981;6,082397817;0,850276793;1,7437817
334;9;PANDO;90303;SENA;2548;2206;4754;5,58479769;0,993111318;1,775510096
335;9;PANDO;90401;NACEBE (SANTA ROSA DEL ABUNA);1684;2628;4312;4,19585906;0,965635787;1,380780662
336;9;PANDO;90402;INGAVI (HUMAITA);1701;1048;2749;15,36085738;1,372975975;3,145159856
337;9;PANDO;90501;NUEVO MANOA (NUEVA ESPERANZA);1824;2127;3951;10,01204897;1,928691568;3,074706543
338;9;PANDO;90502;VILLA NUEVA (LOMA ALTA);3081;2293;5374;16,1723511;1,97475799;3,975836398
339;9;PANDO;90503;EUREKA (SANTOS MERCADO);1350;1220;2570;8,486059556;1,163778144;2,128550878
