id;cod_depto;departamento;cod_mun;municipio;ce_menores_de_5_años;ce_mayores_de_5_años;ce_total_general;promedio_menor_de_5_años;promedio_mayor_de_5_años;promedio_general
275;7;SANTA CRUZ;70706;CAMIRI;21975;79797;101772;5,000683372;2,498606567;2,801244117
276;7;SANTA CRUZ;70707;BOYUIBE;2084;3562;5646;3,036803855;0,714006201;0,994889868
277;7;SANTA CRUZ;70801;VALLEGRANDE;5484;19752;25236;2,4614026;1,219635537;1,369809477
278;7;SANTA CRUZ;70802;TRIGAL;815;2714;3529;2,964886118;1,358279555;1,552573691
279;7;SANTA CRUZ;70803;MORO MORO;1057;2849;3906;3,101604424;1,1500848;1,386089425
280;7;SANTA CRUZ;70804;POSTRER VALLE;697;2320;3017;2,293886137;1,050178229;1,200557103
281;7;SANTA CRUZ;70805;PUCARA;812;3088;3900;3,176612742;1,66166069;1,844843898
282;7;SANTA CRUZ;70901;SAMAIPATA;3826;9890;13716;2,780441642;0,988608549;1,205272408
283;7;SANTA CRUZ;70902;PAMPA GRANDE;3625;6533;10158;2,965710368;0,735226603;1,004946577
284;7;SANTA CRUZ;70903;MAIRANA;4604;9738;14342;3,27999812;0,954299776;1,235527223
285;7;SANTA CRUZ;70904;QUIRUSILLAS;579;1697;2276;1,370290473;0,552505641;0,651402404
286;7;SANTA CRUZ;71001;MONTERO;75589;168627;244216;5,063222094;1,553951512;1,978354558
287;7;SANTA CRUZ;71002;GENERAL SAAVEDRA;9490;11091;20581;5,316577375;0,85473069;1,39428223
288;7;SANTA CRUZ;71003;MINEROS;10759;8038;18797;3,467782833;0,356382138;0,732626574
289;7;SANTA CRUZ;71004;FERNANDEZ ALONSO;8897;11729;20626;4,25573355;0,771471735;1,192667977
290;7;SANTA CRUZ;71005;SAN PEDRO;13178;24946;38124;5,032534332;1,309883714;1,759867054
291;7;SANTA CRUZ;71101;CONCEPCION;6467;7656;14123;2,502142422;0,407420092;0,660694237
292;7;SANTA CRUZ;71102;SAN JAVIER(STC);3304;5330;8634;1,81156054;0,401955991;0,57239459
293;7;SANTA CRUZ;71103;SAN RAMON SCZ;4825;8578;13403;4,730957222;1,156825228;1,588974511
294;7;SANTA CRUZ;71104;SAN JULIAN;28132;37043;65175;4,210332374;0,762588554;1,179488572
295;7;SANTA CRUZ;71105;SAN ANTONIO DE LOMERIO;3967;4697;8664;4,717502057;0,768351336;1,245901639
296;7;SANTA CRUZ;71106;CUATRO CAÑADAS;12013;17314;29327;3,836115277;0,760538563;1,132447774
297;7;SANTA CRUZ;71201;SAN MATIAS;6499;9771;16270;3,426538403;0,708642555;1,03729678
298;7;SANTA CRUZ;71301;COMARAPA;6755;16998;23753;3,241018747;1,12199658;1,378263897
299;7;SANTA CRUZ;71302;SAIPINA;3110;6543;9653;3,029907766;0,876776152;1,137118624
300;7;SANTA CRUZ;71401;PUERTO SUAREZ;6791;13452;20243;2,521887858;0,687091584;0,908939877
301;7;SANTA CRUZ;71402;PUERTO QUIJARRO;5929;14749;20678;2,638414177;0,902807455;1,112677572
302;7;SANTA CRUZ;71403;CARMEN RIVERO TORREZ;1823;4035;5858;2,097426898;0,638465552;0,81485603
303;7;SANTA CRUZ;71501;ASCENCION DE GUARAYOS;13082;12473;25555;3,439039787;0,451037315;0,812352979
304;7;SANTA CRUZ;71502;URUBICHA;4283;4386;8669;4,280068998;0,602943354;1,047613293
305;7;SANTA CRUZ;71503;EL PUENTE(STC);9108;11260;20368;4,759391857;0,809122526;1,286670878
306;8;BENI;80101;TRINIDAD;58525;229984;288509;4,005025169;2,257908205;2,477109985
307;8;BENI;80102;SAN JAVIER(BNI);1626;4163;5789;2,29305501;0,839161857;1,020987654
308;8;BENI;80201;RIBERALTA;72167;139368;211535;6,061919848;1,678464669;2,228138364
309;8;BENI;80202;GUAYARAMERIN;29201;63098;92299;5,352097872;1,657899203;2,121084683
310;8;BENI;80301;REYES;7905;15214;23119;4,514589066;1,245210956;1,655021834
311;8;BENI;80302;SAN BORJA;25199;39738;64937;4,667970941;1,055269731;1,508233655
312;8;BENI;80303;SANTA ROSA;4318;8628;12946;3,450097803;0,988266197;1,296934482
313;8;BENI;80304;RURRENABAQUE;10147;17688;27835;3,779615472;0,943544413;1,298819467
314;8;BENI;80401;SANTA ANA;4941;10569;15510;2,107856788;0,646702341;0,829988762
315;8;BENI;80402;EXALTACION;1019;2175;3194;1,232179541;0,376818466;0,484012729
316;8;BENI;80501;SAN IGNACIO;16225;36707;52932;5,870529543;1,902785201;2,4
317;8;BENI;80601;LORETO;2478;5526;8004;4,951827901;1,581759114;2,004006009
318;8;BENI;80602;SAN ANDRES;6512;15089;21601;3,975800992;1,318842751;1,651578867
319;8;BENI;80701;SAN JOAQUIN;3329;4119;7448;3,576497529;0,633088333;1,001479091
320;8;BENI;80702;SAN RAMON BENI;2454;6721;9175;3,82278896;1,498196536;1,789196568
321;8;BENI;80703;PUERTO SILES;649;1874;2523;5,282436265;2,181250961;2,569246436
322;8;BENI;80801;MAGDALENA;6081;13165;19246;3,990110578;1,237197835;1,582079737
323;8;BENI;80802;BAURES;3064;7115;10179;3,953435664;1,312251752;1,642568985
324;8;BENI;80803;HUARACAJE;2233;4258;6491;4,107018624;1,120438863;1,494244936
325;9;PANDO;90101;COBIJA;30046;76558;106604;3,840466931;1,502331103;1,813517514
326;9;PANDO;90102;PORVENIR;3390;6877;10267;2,779390057;0,862178348;1,11646368
327;9;PANDO;90103;BOLPEBRA;1102;2087;3189;3,633932654;1,04572359;1,387124837
328;9;PANDO;90104;BELLA FLOR;2062;3371;5433;3,827782177;0,951908471;1,331617647
329;9;PANDO;90201;PUERTO RICO;6400;13008;19408;7,13048516;2,211701239;2,862959139
330;9;PANDO;90202;SAN PEDRO(PND);1731;2326;4057;4,052497285;0,832243243;1,259155804
331;9;PANDO;90203;FILADELFIA;3793;3807;7600;4,74672317;0,724187973;1,254953765
332;9;PANDO;90301;PUERTO GONZALO MORENO;5439;8929;14368;4,692190118;1,179705242;1,64619615
333;9;PANDO;90302;SAN LORENZO(PND);4573;3792;8365;4,17378673;0,529952945;1,013816507
334;9;PANDO;90303;SENA;3739;7923;11662;2,949191965;0,955246398;1,219619327
335;9;PANDO;90401;NACEBE (SANTA ROSA DEL ABUNA);2328;3746;6074;7,065122123;1,721907745;2,424750499
336;9;PANDO;90402;INGAVI (HUMAITA);1107;1316;2423;4,756020843;0,858871939;1,372804533
337;9;PANDO;90501;NUEVO MANOA (NUEVA ESPERANZA);1499;2198;3697;5,017474178;1,109964169;1,62220272
338;9;PANDO;90502;VILLA NUEVA (LOMA ALTA);2657;2537;5194;6,559898908;0,959181562;1,70295082
339;9;PANDO;90503;EUREKA (SANTOS MERCADO);1134;845;1979;3,606996985;0,407305264;0,828380075
